"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU35882",3,3.458,2,4,"NS"
"OTU97678",1,1.886,1,2,"NS"
"OTU4825",3,2.682,2,3,"NS"
"OTU8567",9,27.856,23,33,"Specialists"
"OTU1060",4,9.126,7,12,"Specialists"
"OTU2464",6,8.842,6,11,"NS"
"OTU3515",4,13.204,9,17,"Specialists"
"OTU29466",8,6.444,4,8,"NS"
"OTU1138",2,1.908,1,2,"NS"
"OTU392",6,10.498,7,14,"Specialists"
"OTU1121",7,20.36,16,25,"Specialists"
"OTU1421",28,20.01,16,24.525,"Generalists"
"OTU60497",6,5.904,4,8,"NS"
"OTU10050",15,16.136,12,20,"NS"
"OTU8601",2,6.952,5,9,"Specialists"
"OTU2029",4,3.492,2,4,"NS"
"OTU2531",14,13.458,10,17,"NS"
"OTU5342",3,2.686,2,3,"NS"
"OTU7330",2,1.908,1,2,"NS"
"OTU820",10,15.202,11,19,"Specialists"
"OTU2182",9,18.206,14,22.525,"Specialists"
"OTU13237",4,3.498,2,4,"NS"
"OTU2677",6,6.556,5,8,"NS"
"OTU10474",2,1.902,1,2,"NS"
"OTU7279",4,3.37,2,4,"NS"
"OTU36786",4,4.186,3,5,"NS"
"OTU9785",4,4.114,3,5,"NS"
"OTU729",8,10.178,7,13,"NS"
"OTU51327",2,1.916,1,2,"NS"
"OTU1109",8,31.954,26,38,"Specialists"
"OTU405",4,4.118,3,5,"NS"
"OTU9712",3,5.926,4,8,"Specialists"
"OTU19031",2,1.872,1,2,"NS"
"OTU2963",2,1.882,1,2,"NS"
"OTU1709",2,5.888,4,8,"Specialists"
"OTU4147",1,2.7,2,3,"Specialists"
"OTU953",5,4.184,3,5,"NS"
"OTU41634",2,1.882,1,2,"NS"
"OTU14204",5,5.334,3,7,"NS"
"OTU4656",16,11.594,8,15,"Generalists"
"OTU5554",9,7.476,5,10,"NS"
"OTU3080",1,1.918,1,2,"NS"
"OTU12351",2,1.906,1,2,"NS"
"OTU42803",9,6.53,5,8.52499999999998,"Generalists"
"OTU4353",2,2.678,2,3,"NS"
"OTU6312",5,4.156,3,5,"NS"
"OTU26457",5,4.134,3,5,"NS"
"OTU11520",2,1.878,1,2,"NS"
"OTU57111",3,7.514,5,10,"Specialists"
"OTU1701",8,16.18,12,20,"Specialists"
"OTU6248",3,2.7,2,3,"NS"
"OTU7410",3,2.732,2,3,"NS"
"OTU903",3,2.716,2,3,"NS"
"OTU4066",21,18.1,13,22,"NS"
"OTU45651",8,12.122,9,15,"Specialists"
"OTU3406",5,16.476,13,21,"Specialists"
"OTU2611",2,1.902,1,2,"NS"
"OTU17696",2,1.906,1,2,"NS"
"OTU4614",5,5.948,4,8,"NS"
"OTU10170",3,2.742,2,3,"NS"
"OTU17609",2,1.9,1,2,"NS"
"OTU6457",2,2.702,2,3,"NS"
"OTU44639",4,3.474,2,4,"NS"
"OTU1431",31,29.782,25,35,"NS"
"OTU41030",5,5.39,3.475,7,"NS"
"OTU406",18,30.392,25,36,"Specialists"
"OTU7001",6,4.71,3,6,"NS"
"OTU21752",3,4.732,3,6,"NS"
"OTU4499",2,1.904,1,2,"NS"
"OTU4982",2,1.896,1,2,"NS"
"OTU69119",4,4.138,3,5,"NS"
"OTU41331",2,1.896,1,2,"NS"
"OTU12870",2,1.904,1,2,"NS"
"OTU24995",4,3.388,2,4,"NS"
"OTU50138",18,15.852,12,20,"NS"
"OTU10892",1,1.89,1,2,"NS"
"OTU597",18,38.184,32,44,"Specialists"
"OTU594",6,7.982,6,10,"NS"
"OTU5286",7,5.882,4,8,"NS"
"OTU50046",3,2.74,2,3,"NS"
"OTU81801",1,1.92,1,2,"NS"
"OTU9620",4,3.49,2,4,"NS"
"OTU24389",12,8.27,6,11,"Generalists"
"OTU5593",4,4.22,3,5,"NS"
"OTU4024",1,3.458,2,4,"Specialists"
"OTU2079",1,2.712,2,3,"Specialists"
"OTU5434",13,10.538,8,14,"NS"
"OTU8105",2,1.902,1,2,"NS"
"OTU7844",1,2.696,2,3,"Specialists"
"OTU8713",2,1.902,1,2,"NS"
"OTU21552",2,2.708,2,3,"NS"
"OTU5606",2,1.924,1,2,"NS"
"OTU56281",6,4.8,3,6,"NS"
"OTU3788",4,3.44,2,4,"NS"
"OTU4185",2,1.902,1,2,"NS"
"OTU39723",4,4.174,3,5,"NS"
"OTU18797",2,2.678,2,3,"NS"
"OTU8103",9,10.242,7,13,"NS"
"OTU1366",18,13.516,10,17,"Generalists"
"OTU853",2,1.914,1,2,"NS"
"OTU5714",3,2.736,2,3,"NS"
"OTU95334",3,4.166,3,5,"NS"
"OTU71526",7,5.38,3,7,"NS"
"OTU3310",2,1.896,1,2,"NS"
"OTU7272",10,10.156,7.475,13,"NS"
"OTU3335",2,1.896,1,2,"NS"
"OTU14107",4,3.44,2,4,"NS"
"OTU6641",2,2.722,2,3,"NS"
"OTU12325",2,3.418,2,4,"NS"
"OTU3955",1,8.654,6,11,"Specialists"
"OTU9529",8,9.38,7,12,"NS"
"OTU17957",2,1.888,1,2,"NS"
"OTU45413",6,5.37,3,7,"NS"
"OTU18516",2,1.894,1,2,"NS"
"OTU39426",2,1.888,1,2,"NS"
"OTU6038",3,2.708,2,3,"NS"
"OTU24299",2,1.892,1,2,"NS"
"OTU1758",1,7.028,5,9,"Specialists"
"OTU36636",2,1.91,1,2,"NS"
"OTU39972",4,3.4,2,4,"NS"
"OTU19609",4,3.462,2,4,"NS"
"OTU13793",4,4.2,3,5,"NS"
"OTU85145",2,1.928,1,2,"NS"
"OTU50108",3,2.712,2,3,"NS"
"OTU14646",1,1.9,1,2,"NS"
"OTU342",27,22.54,17.475,27.525,"NS"
"OTU4940",3,5.926,4,8,"Specialists"
"OTU5876",6,6.488,4,8,"NS"
"OTU18151",2,1.876,1,2,"NS"
"OTU14510",15,10.158,7,13,"Generalists"
"OTU17143",2,2.712,2,3,"NS"
"OTU6586",4,5.312,3,7,"NS"
"OTU1485",2,1.914,1,2,"NS"
"OTU33294",2,1.906,1,2,"NS"
"OTU10724",3,3.438,2,4,"NS"
"OTU10910",2,1.878,1,2,"NS"
"OTU35286",2,1.892,1,2,"NS"
"OTU1959",1,7.792,5.475,10,"Specialists"
"OTU85105",2,2.694,1.475,3,"NS"
"OTU4712",3,4.19,3,5,"NS"
"OTU2713",2,1.884,1,2,"NS"
"OTU41148",2,1.898,1,2,"NS"
"OTU2061",3,4.134,3,5,"NS"
"OTU12033",2,4.096,3,5,"Specialists"
"OTU4207",1,1.894,1,2,"NS"
"OTU11185",7,9.172,7,12,"NS"
"OTU3541",2,1.882,1,2,"NS"
"OTU4327",4,6.898,5,9,"Specialists"
"OTU9410",9,7.016,5,9,"NS"
"OTU7484",3,3.472,2,4,"NS"
"OTU7740",1,1.878,1,2,"NS"
"OTU6090",2,1.884,1,2,"NS"
"OTU98716",5,6.428,4,9,"NS"
"OTU3496",12,11.17,8,14,"NS"
"OTU2664",3,4.182,3,5,"NS"
"OTU9798",3,3.444,2,4,"NS"
"OTU4048",5,4.114,3,5,"NS"
"OTU42676",19,13.362,10,17,"Generalists"
"OTU378",2,1.924,1,2,"NS"
"OTU10002",3,2.692,2,3,"NS"
"OTU17664",3,4.798,3,6,"NS"
"OTU76925",1,1.894,1,2,"NS"
"OTU3370",3,4.744,3,6,"NS"
"OTU11457",11,9.458,7,12,"NS"
"OTU10068",2,1.926,1,2,"NS"
"OTU7383",2,3.41,2,4,"NS"
"OTU3599",1,10.244,7,14,"Specialists"
"OTU387",5,5.938,4,8,"NS"
"OTU22098",1,1.896,1,2,"NS"
"OTU5446",5,10.212,7,13,"Specialists"
"OTU2822",6,9.054,7,12,"Specialists"
"OTU19346",3,2.69,2,3,"NS"
"OTU28108",6,5.358,4,7,"NS"
"OTU1222",11,7.796,5,10,"Generalists"
"OTU7677",6,9.056,6,12,"NS"
"OTU4015",9,7.028,5,9,"NS"
"OTU32996",2,3.454,2,4,"NS"
"OTU9919",2,1.9,1,2,"NS"
"OTU10168",2,4.792,3,6,"Specialists"
"OTU3106",5,4.812,3,6,"NS"
"OTU7893",4,4.1,3,5,"NS"
"OTU59558",4,9.03,6,12,"Specialists"
"OTU13627",4,3.472,2,4,"NS"
"OTU5908",9,8.396,6,11,"NS"
"OTU38866",2,1.904,1,2,"NS"
"OTU9969",3,6.944,5,9,"Specialists"
"OTU12215",18,15.322,12,19,"NS"
"OTU10134",4,3.462,2,4,"NS"
"OTU3581",14,23.26,18,28,"Specialists"
"OTU27867",3,2.69,2,3,"NS"
"OTU19433",5,4.774,3,6,"NS"
"OTU91023",3,2.724,2,3,"NS"
"OTU22590",7,18.588,15,23,"Specialists"
"OTU3939",18,13.082,10,16,"Generalists"
"OTU41856",2,1.912,1,2,"NS"
"OTU190",5,55.97,51,61,"Specialists"
"OTU1952",33,47.424,41,54,"Specialists"
"OTU396",41,46.696,41,53,"NS"
"OTU4446",5,9.068,6,12,"Specialists"
"OTU13710",3,4.806,3,6,"NS"
"OTU878",32,29.814,24,35.525,"NS"
"OTU821",33,49.01,43,56,"Specialists"
"OTU20128",29,38.524,32,45,"Specialists"
"OTU28482",21,28.266,24,33,"Specialists"
"OTU12065",1,4.792,3,6,"Specialists"
"OTU66999",2,3.444,2,4,"NS"
"OTU48270",3,3.458,2,4,"NS"
"OTU4630",40,27.764,22,33,"Generalists"
"OTU60741",25,24.234,19,30,"NS"
"OTU76554",2,2.714,2,3,"NS"
"OTU7003",4,9.476,7,12,"Specialists"
"OTU74841",6,11.518,8,15,"Specialists"
"OTU14983",6,4.764,3,6,"NS"
"OTU336",49,42.518,36,49,"NS"
"OTU25365",5,4.14,3,5,"NS"
"OTU2888",12,14.194,10,18,"NS"
"OTU23370",6,6.38,4,8,"NS"
"OTU2055",26,29.138,24,35,"NS"
"OTU3628",7,7.966,5,10,"NS"
"OTU14605",5,20.98,17,26,"Specialists"
"OTU42320",6,7.976,5,11,"NS"
"OTU24449",2,1.908,1,2,"NS"
"OTU1042",12,13.958,10,18,"NS"
"OTU3497",15,18.41,14,23,"NS"
"OTU6928",10,9.848,7,13,"NS"
"OTU20456",5,5.896,4,8,"NS"
"OTU10767",1,5.378,3,7,"Specialists"
"OTU55756",6,5.43,4,7,"NS"
"OTU35681",2,1.924,1,2,"NS"
"OTU34358",2,1.906,1,2,"NS"
"OTU6210",12,8.688,6,11,"Generalists"
"OTU86154",3,6.448,4,8.52499999999998,"Specialists"
"OTU11990",18,15.794,12,20,"NS"
"OTU14923",2,1.888,1,2,"NS"
"OTU14834",8,6.956,5,9,"NS"
"OTU80078",17,15.156,12,19,"NS"
"OTU25209",7,7.456,5,10,"NS"
"OTU60849",2,3.466,2,4,"NS"
"OTU17842",4,7.444,5,10,"Specialists"
"OTU5537",13,19.108,15,24,"Specialists"
"OTU51806",2,1.912,1,2,"NS"
"OTU54008",2,1.896,1,2,"NS"
"OTU6293",2,3.474,2,4,"NS"
"OTU5893",2,1.894,1,2,"NS"
"OTU98745",8,9.4,7,12,"NS"
"OTU21283",2,1.912,1,2,"NS"
"OTU9142",3,3.47,2,4,"NS"
"OTU19442",4,4.106,3,5,"NS"
"OTU11723",16,10.612,8,14,"Generalists"
"OTU5402",12,14.792,11,19,"NS"
"OTU9368",9,7.822,5,10,"NS"
"OTU6992",7,6.884,5,9,"NS"
"OTU97893",3,3.472,2,4,"NS"
"OTU7163",5,4.872,3,6,"NS"
"OTU15278",7,5.968,4,8,"NS"
"OTU15806",3,2.73,2,3,"NS"
"OTU56829",5,5.364,4,7,"NS"
"OTU20455",3,4.11,3,5,"NS"
"OTU8041",10,7.88,5,10,"NS"
"OTU6806",10,8.66,6,11,"NS"
"OTU38192",10,6.954,5,9,"Generalists"
"OTU2943",3,3.434,2,4,"NS"
"OTU86750",4,4.758,3,6,"NS"
"OTU5224",6,9.79,7,13,"Specialists"
"OTU91009",3,2.74,2,3,"NS"
"OTU29304",3,2.738,2,3,"NS"
"OTU11047",7,5.4,4,7,"NS"
"OTU10284",6,5.41,4,7,"NS"
"OTU17585",15,11.068,8,14,"Generalists"
"OTU19662",1,1.89,1,2,"NS"
"OTU2247",20,23.938,19,29,"NS"
"OTU4894",4,4.082,3,5,"NS"
"OTU8334",10,7.952,5.475,10,"NS"
"OTU27991",4,3.466,2,4,"NS"
"OTU7231",3,4.138,3,5,"NS"
"OTU30496",9,8.284,6,11,"NS"
"OTU14258",6,4.832,3,6,"NS"
"OTU20846",4,4.134,3,5,"NS"
"OTU1844",1,22.732,18,27,"Specialists"
"OTU1241",10,25.226,20,30.525,"Specialists"
"OTU28755",2,1.914,1,2,"NS"
"OTU14306",6,5.958,4,8,"NS"
"OTU22224",2,1.882,1,2,"NS"
"OTU10738",7,7,5,9,"NS"
"OTU23761",3,3.434,2,4,"NS"
"OTU27916",8,7.446,5,10,"NS"
"OTU10265",4,4.15,3,5,"NS"
"OTU28069",2,1.894,1,2,"NS"
"OTU8758",3,6.508,4.475,8,"Specialists"
"OTU92581",2,1.894,1,2,"NS"
"OTU11344",13,10.8,8,14,"NS"
"OTU84987",3,5.94,4,8,"Specialists"
"OTU57242",2,1.902,1,2,"NS"
"OTU27103",9,9.878,7,13,"NS"
"OTU3582",5,4.2,3,5,"NS"
"OTU10685",10,9.084,6,12,"NS"
"OTU16119",4,5.974,4,8,"NS"
"OTU48093",3,2.71,2,3,"NS"
"OTU99875",3,11.862,9,15,"Specialists"
"OTU18549",3,4.766,3,6,"NS"
"OTU5734",15,13.146,10,17,"NS"
"OTU1457",23,25.536,20,31,"NS"
"OTU84808",3,2.73,2,3,"NS"
"OTU10822",7,6.45,4.475,8,"NS"
"OTU74820",2,1.908,1,2,"NS"
"OTU47721",2,2.694,2,3,"NS"
"OTU22301",10,7.394,5,10,"NS"
"OTU10196",4,3.458,2,4,"NS"
"OTU94778",5,6.38,4,8,"NS"
"OTU4640",5,7.94,6,10,"Specialists"
"OTU10831",3,4.168,3,5,"NS"
"OTU11760",3,2.686,2,3,"NS"
"OTU99798",9,7.414,5,10,"NS"
"OTU13496",4,8.33,6,11,"Specialists"
"OTU18842",3,2.73,2,3,"NS"
"OTU14434",2,2.672,1,3,"NS"
"OTU3261",15,15.71,12,20,"NS"
"OTU17064",6,13.134,9,17,"Specialists"
"OTU74429",2,1.9,1,2,"NS"
"OTU10148",5,4.828,3,6,"NS"
"OTU19893",4,3.464,2,4,"NS"
"OTU14038",5,4.128,3,5,"NS"
"OTU7220",15,10.772,8,14,"Generalists"
"OTU1007",5,10.15,7,13,"Specialists"
"OTU13401",3,2.754,2,3,"NS"
"OTU5026",2,2.702,2,3,"NS"
"OTU7335",24,15.906,12,20,"Generalists"
"OTU19001",4,4.77,3,6,"NS"
"OTU8924",2,4.12,3,5,"Specialists"
"OTU45441",3,2.698,2,3,"NS"
"OTU7162",1,1.91,1,2,"NS"
"OTU918",16,19.94,15,25,"NS"
"OTU31784",13,10.666,7,14,"NS"
"OTU3189",2,1.914,1,2,"NS"
"OTU55287",2,1.884,1,2,"NS"
"OTU33062",20,58.08,52,64,"Specialists"
"OTU26081",2,2.708,2,3,"NS"
"OTU39694",17,25.476,20,31,"Specialists"
"OTU79375",3,2.724,2,3,"NS"
"OTU9651",2,1.886,1,2,"NS"
"OTU56740",5,5.374,3,7,"NS"
"OTU8223",2,2.718,2,3,"NS"
"OTU5262",7,5.308,3,7,"NS"
"OTU20045",2,1.886,1,2,"NS"
"OTU21377",3,2.718,2,3,"NS"
"OTU47650",7,8.246,6,11,"NS"
"OTU9086",4,3.49,2,4,"NS"
"OTU17543",2,2.72,2,3,"NS"
"OTU11158",6,5.416,4,7,"NS"
"OTU73383",2,1.904,1,2,"NS"
"OTU14017",2,1.89,1,2,"NS"
"OTU63327",6,5.274,3,7,"NS"
"OTU4694",9,6.96,5,9,"NS"
"OTU17013",2,1.902,1,2,"NS"
"OTU3020",4,3.494,2,4,"NS"
"OTU18839",2,1.91,1,2,"NS"
"OTU3461",8,5.904,4,8,"NS"
"OTU7787",1,3.47,2,4,"Specialists"
"OTU48178",1,1.88,1,2,"NS"
"OTU38349",2,2.724,2,3,"NS"
"OTU47811",2,2.718,2,3,"NS"
"OTU1320",14,12.276,9,16,"NS"
"OTU46643",3,2.692,2,3,"NS"
"OTU32392",8,5.93,4,8,"NS"
"OTU22979",2,1.912,1,2,"NS"
"OTU22345",4,3.44,2,4,"NS"
"OTU54981",2,1.898,1,2,"NS"
"OTU6563",9,28.694,23,34,"Specialists"
"OTU14781",2,1.9,1,2,"NS"
"OTU7134",4,3.518,2,4,"NS"
"OTU18203",3,3.462,2,4,"NS"
"OTU7957",2,3.478,2,4,"NS"
"OTU17909",2,1.908,1,2,"NS"
"OTU5758",4,3.44,2,4,"NS"
"OTU17016",4,3.488,2,4,"NS"
"OTU61336",3,2.704,2,3,"NS"
"OTU12961",2,2.694,2,3,"NS"
"OTU46603",1,1.91,1,2,"NS"
"OTU26595",3,2.7,2,3,"NS"
"OTU55825",2,1.884,1,2,"NS"
"OTU3389",11,7.84,5,10,"Generalists"
"OTU8651",5,4.138,3,5,"NS"
"OTU24128",7,7.806,5,10,"NS"
"OTU14593",3,2.726,2,3,"NS"
"OTU10989",7,6.926,4.475,9,"NS"
"OTU15223",2,1.896,1,2,"NS"
"OTU4936",1,1.906,1,2,"NS"
"OTU57936",2,1.884,1,2,"NS"
"OTU18223",3,2.708,2,3,"NS"
"OTU30960",2,2.73,2,3,"NS"
"OTU93163",2,1.868,1,2,"NS"
"OTU87377",4,4.772,3,6,"NS"
"OTU21047",2,1.904,1,2,"NS"
"OTU3393",9,15.43,11.475,19,"Specialists"
"OTU4335",3,2.728,2,3,"NS"
"OTU27513",2,1.888,1,2,"NS"
"OTU19997",3,2.722,2,3,"NS"
"OTU36572",2,3.47,2,4,"NS"
"OTU12597",2,1.908,1,2,"NS"
"OTU37223",3,2.742,2,3,"NS"
"OTU18546",3,2.706,2,3,"NS"
"OTU19759",4,3.466,2,4,"NS"
"OTU29211",4,4.11,3,5,"NS"
"OTU13645",2,1.906,1,2,"NS"
"OTU7372",3,2.706,2,3,"NS"
"OTU76036",2,1.908,1,2,"NS"
"OTU31673",3,2.752,2,3,"NS"
"OTU29557",5,4.782,3,6,"NS"
"OTU25691",1,4.168,3,5,"Specialists"
"OTU30064",8,10.856,8,14,"NS"
"OTU11145",1,1.91,1,2,"NS"
"OTU33648",2,1.9,1,2,"NS"
"OTU1753",2,1.904,1,2,"NS"
"OTU29484",3,2.696,2,3,"NS"
"OTU22243",3,2.72,2,3,"NS"
"OTU22843",2,4.158,3,5,"Specialists"
"OTU39473",2,1.908,1,2,"NS"
"OTU12809",5,4.162,3,5,"NS"
"OTU21325",3,2.68,2,3,"NS"
"OTU12073",17,12.988,10,16,"Generalists"
"OTU44993",2,1.902,1,2,"NS"
"OTU1308",33,27.504,23,33,"NS"
"OTU18606",4,4.808,3,6,"NS"
"OTU20897",1,1.9,1,2,"NS"
"OTU38110",3,3.442,2,4,"NS"
"OTU56353",4,3.428,2,4,"NS"
"OTU97211",4,7.018,5,9,"Specialists"
"OTU10262",2,1.904,1,2,"NS"
"OTU5681",11,11.226,8,14,"NS"
"OTU27989",7,6.488,4,9,"NS"
"OTU3447",4,4.808,3,6,"NS"
"OTU17851",6,6.92,5,9,"NS"
"OTU6707",5,8.66,6,11,"Specialists"
"OTU10281",10,8.83,6,11.525,"NS"
"OTU26396",6,5.41,4,7,"NS"
"OTU10730",2,4.136,3,5,"Specialists"
"OTU17336",2,1.896,1,2,"NS"
"OTU8967",4,4.792,3,6,"NS"
"OTU13750",5,4.166,3,5,"NS"
"OTU15964",2,1.88,1,2,"NS"
"OTU16042",2,2.692,2,3,"NS"
"OTU7090",17,21.318,16,26,"NS"
"OTU13618",2,1.88,1,2,"NS"
"OTU13005",3,2.722,2,3,"NS"
"OTU7799",1,1.904,1,2,"NS"
"OTU20022",7,5.366,4,7,"NS"
"OTU59933",4,4.152,3,5,"NS"
"OTU7225",4,4.826,3,6,"NS"
"OTU25623",2,1.894,1,2,"NS"
"OTU14603",2,1.882,1,2,"NS"
"OTU44727",4,3.452,2,4,"NS"
"OTU62670",4,6.956,5,9,"Specialists"
"OTU78978",3,2.704,2,3,"NS"
"OTU5786",14,10.846,8,14,"NS"
"OTU10723",11,10.18,7,13,"NS"
"OTU22234",2,1.892,1,2,"NS"
"OTU18241",3,3.458,2,4,"NS"
"OTU85390",3,3.444,2,4,"NS"
"OTU1466",4,5.37,3,7,"NS"
"OTU9652",7,6.512,5,8,"NS"
"OTU11476",3,2.704,2,3,"NS"
"OTU96242",1,1.898,1,2,"NS"
"OTU16019",6,4.716,3,6,"NS"
"OTU11713",2,1.9,1,2,"NS"
"OTU4684",10,10.858,8,14,"NS"
"OTU17489",3,2.654,1,3,"NS"
"OTU38198",2,2.716,2,3,"NS"
"OTU15737",5,4.744,3,6,"NS"
"OTU2265",8,10.31,8,13,"NS"
"OTU4738",21,13.206,10,17,"Generalists"
"OTU9811",5,4.15,3,5,"NS"
"OTU27297",2,3.452,2,4,"NS"
"OTU16608",6,8.02,6,10,"NS"
"OTU38476",8,8.712,6,11,"NS"
"OTU44213",2,1.91,1,2,"NS"
"OTU7830",4,3.446,2,4,"NS"
"OTU63312",3,2.694,2,3,"NS"
"OTU63439",3,2.718,2,3,"NS"
"OTU15995",5,5.398,4,7,"NS"
"OTU23642",8,6.424,4,8,"NS"
"OTU6048",3,3.466,2,4,"NS"
"OTU15036",2,2.718,2,3,"NS"
"OTU55838",3,2.748,2,3,"NS"
"OTU77388",3,2.68,2,3,"NS"
"OTU11358",15,12.472,8.475,16,"NS"
"OTU72173",1,2.724,2,3,"Specialists"
"OTU10136",2,1.882,1,2,"NS"
"OTU7185",2,3.468,2,4,"NS"
"OTU5125",2,4.156,3,5,"Specialists"
"OTU50501",4,3.456,2,4,"NS"
"OTU92726",2,1.87,1,2,"NS"
"OTU7023",2,2.704,2,3,"NS"
"OTU3689",8,7.914,5,10,"NS"
"OTU2163",7,6.952,5,9,"NS"
"OTU3999",10,8.804,6,11,"NS"
"OTU43463",3,3.446,2,4,"NS"
"OTU78664",4,4.162,3,5,"NS"
"OTU31715",2,1.916,1,2,"NS"
"OTU4611",9,10.85,8,14,"NS"
"OTU21429",6,4.748,3,6,"NS"
"OTU50834",3,3.482,2,4,"NS"
"OTU19377",5,5.914,4,8,"NS"
"OTU84198",2,1.882,1,2,"NS"
"OTU13969",7,9.106,6,12,"NS"
"OTU64914",2,1.894,1,2,"NS"
"OTU34538",2,1.898,1,2,"NS"
"OTU13544",2,1.892,1,2,"NS"
"OTU20171",3,2.756,2,3,"NS"
"OTU8230",2,4.764,3,6,"Specialists"
"OTU2882",2,1.908,1,2,"NS"
"OTU87363",2,1.892,1,2,"NS"
"OTU49841",2,3.396,2,4,"NS"
"OTU12678",3,4.208,3,5,"NS"
"OTU53087",2,1.888,1,2,"NS"
"OTU21676",2,1.89,1,2,"NS"
"OTU1950",11,13.142,10,17,"NS"
"OTU86239",5,6.936,5,9,"NS"
"OTU36532",4,4.738,3,6,"NS"
"OTU9252",4,5.424,4,7,"NS"
"OTU9598",9,9.07,6,12,"NS"
"OTU6233",3,3.46,2,4,"NS"
"OTU6951",4,5.332,3,7,"NS"
"OTU8720",1,2.678,2,3,"Specialists"
"OTU47586",3,3.458,2,4,"NS"
"OTU39651",4,3.516,2,4,"NS"
"OTU2205",2,17.88,14,22,"Specialists"
"OTU4908",4,23.718,19,29,"Specialists"
"OTU6092",5,9.894,7,13,"Specialists"
"OTU55982",2,1.882,1,2,"NS"
"OTU1021",6,30.206,25,36,"Specialists"
"OTU3899",4,5.882,4,8,"NS"
"OTU4595",2,2.712,2,3,"NS"
"OTU13450",5,9.544,7,12,"Specialists"
"OTU29317",4,6.998,5,9,"Specialists"
"OTU3128",2,1.894,1,2,"NS"
"OTU26988",2,1.88,1,2,"NS"
"OTU3376",11,7.39,5,9.52499999999998,"Generalists"
"OTU27583",2,1.898,1,2,"NS"
"OTU35005",3,2.69,2,3,"NS"
"OTU13689",5,5.33,4,7,"NS"
"OTU17019",2,1.916,1,2,"NS"
"OTU15665",3,4.186,3,5,"NS"
"OTU43203",3,2.686,2,3,"NS"
"OTU1682",9,21.104,17,26,"Specialists"
"OTU10762",2,3.496,2,4,"NS"
"OTU8827",2,2.744,2,3,"NS"
"OTU12950",4,3.428,2,4,"NS"
"OTU54977",2,3.5,2,4,"NS"
"OTU76019",4,4.82,3,6,"NS"
"OTU33159",1,1.88,1,2,"NS"
"OTU12240",2,2.724,2,3,"NS"
"OTU69612",4,4.14,3,5,"NS"
"OTU17865",16,16.752,12.475,21,"NS"
"OTU41726",3,2.726,2,3,"NS"
"OTU33356",2,1.92,1,2,"NS"
"OTU21818",2,1.89,1,2,"NS"
"OTU14869",2,1.896,1,2,"NS"
"OTU363",15,50.466,44,57,"Specialists"
"OTU30253",1,1.892,1,2,"NS"
"OTU11666",4,13.602,10,17,"Specialists"
"OTU25304",2,1.872,1,2,"NS"
"OTU49495",2,1.912,1,2,"NS"
"OTU45550",3,2.742,2,3,"NS"
"OTU16795",8,6.946,5,9,"NS"
"OTU87711",6,10.184,7,13,"Specialists"
"OTU3751",9,12.256,9,16,"NS"
"OTU46628",2,4.732,3,6,"Specialists"
"OTU21024",3,2.732,2,3,"NS"
"OTU20959",3,2.706,2,3,"NS"
"OTU20790",2,1.884,1,2,"NS"
"OTU10625",7,6.462,4,9,"NS"
"OTU33408",3,2.732,2,3,"NS"
"OTU26440",2,1.912,1,2,"NS"
"OTU1092",9,7.492,5,10,"NS"
"OTU9030",2,1.928,1,2,"NS"
"OTU10784",4,4.14,2.475,5,"NS"
"OTU46647",2,1.92,1,2,"NS"
"OTU97851",2,1.918,1,2,"NS"
"OTU34086",2,1.892,1,2,"NS"
"OTU11923",4,3.48,2,4,"NS"
"OTU860",10,18.558,15,23.525,"Specialists"
"OTU35469",7,8.894,6,11,"NS"
"OTU19114",2,1.888,1,2,"NS"
"OTU17222",2,1.89,1,2,"NS"
"OTU2075",2,17.236,12.475,21.525,"Specialists"
"OTU565",3,9.034,6,12,"Specialists"
"OTU13946",1,1.896,1,2,"NS"
"OTU12514",2,1.87,1,2,"NS"
"OTU2400",11,9.028,6,12,"NS"
"OTU5020",6,7.01,5,9,"NS"
"OTU57490",2,1.9,1,2,"NS"
"OTU19946",4,3.464,2,4,"NS"
"OTU86856",2,1.898,1,2,"NS"
"OTU22484",2,1.898,1,2,"NS"
"OTU2806",8,8.348,6,11,"NS"
"OTU21008",2,1.92,1,2,"NS"
"OTU11084",6,6.982,5,9,"NS"
"OTU46638",2,1.906,1,2,"NS"
"OTU41922",2,1.902,1,2,"NS"
"OTU25260",2,1.88,1,2,"NS"
"OTU7953",3,2.708,2,3,"NS"
"OTU24412",4,4.116,3,5,"NS"
"OTU12082",4,3.458,2,4,"NS"
"OTU14070",3,4.15,3,5,"NS"
"OTU59267",5,4.72,3,6,"NS"
"OTU2855",12,10.18,7,13,"NS"
"OTU66941",3,3.446,2,4,"NS"
"OTU30812",2,1.908,1,2,"NS"
"OTU10777",7,6.918,4,9,"NS"
"OTU33284",3,2.666,2,3,"NS"
"OTU34434",1,1.89,1,2,"NS"
"OTU3454",2,1.912,1,2,"NS"
"OTU9852",4,4.124,3,5,"NS"
"OTU47846",4,3.402,2,4,"NS"
"OTU34191",2,1.894,1,2,"NS"
"OTU85310",2,1.876,1,2,"NS"
"OTU34359",3,2.678,2,3,"NS"
"OTU26751",3,3.422,2,4,"NS"
"OTU4992",6,10.552,8,14,"Specialists"
"OTU11819",13,9.38,7,12,"Generalists"
"OTU13320",4,5.806,4,8,"NS"
"OTU67298",3,2.674,2,3,"NS"
"OTU10231",3,2.718,2,3,"NS"
