"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU1268",2,1.696,1,3,"NS"
"OTU5436",2,1.94,1,3,"NS"
"OTU5752",1,3.552,2,6,"Specialists"
"OTU3230",3,4.088,2,6,"NS"
"OTU3380",2,1.738,1,3,"NS"
"OTU6724",2,2.674,1,5,"NS"
"OTU10321",1,2.352,1,4,"NS"
"OTU1710",5,4.47,2,7,"NS"
"OTU211",3,3.012,1,5,"NS"
"OTU3539",8,5.274,3,8,"NS"
"OTU4903",6,3.676,2,6,"NS"
"OTU1024",2,2.318,1,4,"NS"
"OTU2879",2,6.442,3,9.52499999999998,"Specialists"
"OTU5584",3,1.976,1,3,"NS"
"OTU243",1,19.514,14,25,"Specialists"
"OTU8079",2,1.794,1,3,"NS"
"OTU4807",6,8.024,4.475,12,"NS"
"OTU3844",2,11.412,7,16,"Specialists"
"OTU12113",5,3.606,2,6,"NS"
"OTU2838",3,3.142,1,5,"NS"
"OTU2667",1,1.99,1,3,"NS"
"OTU647",4,3.444,2,6,"NS"
"OTU4614",10,4.966,2,8,"Generalists"
"OTU4451",4,2.386,1,4,"NS"
"OTU4324",2,1.416,1,2,"NS"
"OTU7321",3,1.916,1,3,"NS"
"OTU8958",2,1.98,1,3,"NS"
"OTU10746",1,4.764,2,7,"Specialists"
"OTU875",2,2.378,1,4,"NS"
"OTU8380",1,1.94,1,3,"NS"
"OTU8185",2,1.996,1,3,"NS"
"OTU8790",3,2.854,1,5,"NS"
"OTU7469",1,1.784,1,3,"NS"
"OTU4076",2,1.76,1,3,"NS"
"OTU1117",2,20.102,15,26,"Specialists"
"OTU5199",3,1.694,1,3,"NS"
"OTU3054",2,4.788,2,7,"NS"
"OTU2431",2,5.228,3,8,"Specialists"
"OTU1188",1,9.724,6,14,"Specialists"
"OTU5309",3,3.47,2,6,"NS"
"OTU5741",4,3.29,2,5,"NS"
"OTU4810",3,3.126,1,5,"NS"
"OTU9387",1,2.192,1,4,"NS"
"OTU737",2,15.288,10,21,"Specialists"
"OTU6575",1,2.446,1,4,"NS"
"OTU6035",2,1.72,1,3,"NS"
"OTU6128",2,1.448,1,2,"NS"
"OTU820",1,1.974,1,3,"NS"
"OTU11828",1,3.462,2,6,"Specialists"
"OTU6838",1,1.408,1,2,"NS"
"OTU11702",3,1.732,1,3,"NS"
"OTU614",1,2.114,1,4,"NS"
"OTU4680",1,3.282,2,5,"Specialists"
"OTU1243",1,2.608,1,4,"NS"
"OTU7028",1,1.432,1,2,"NS"
"OTU8905",1,1.378,1,2,"NS"
"OTU11322",3,1.95,1,3,"NS"
"OTU1143",1,7.956,5,12,"Specialists"
"OTU8956",2,1.424,1,2,"NS"
"OTU7854",1,1.482,1,2,"NS"
"OTU8388",3,2.54,1,4,"NS"
"OTU10795",1,1.448,1,2,"NS"
"OTU484",2,2.242,1,4,"NS"
"OTU5669",1,3.186,1,5,"NS"
"OTU1082",1,2.306,1,4,"NS"
"OTU2112",1,1.42,1,2,"NS"
"OTU10974",1,4.154,2,7,"Specialists"
"OTU5583",2,4.002,2,7,"NS"
"OTU10569",2,2.312,1,4,"NS"
"OTU3177",1,1.986,1,3,"NS"
"OTU6558",3,1.98,1,3,"NS"
"OTU6124",1,1.706,1,3,"NS"
"OTU245",1,1.452,1,2,"NS"
"OTU10998",1,2.146,1,4,"NS"
"OTU5156",4,3.184,1,5,"NS"
"OTU4547",1,2.518,1,4,"NS"
"OTU5603",2,1.998,1,3,"NS"
"OTU9774",1,4.268,2,7,"Specialists"
"OTU1846",3,6.208,3,10,"NS"
"OTU3633",1,1.444,1,2,"NS"
"OTU906",1,1.944,1,3,"NS"
"OTU1744",3,4.998,3,8,"NS"
"OTU5507",3,3.774,2,6,"NS"
"OTU1085",1,1.448,1,2,"NS"
"OTU231",1,3.526,1.475,6,"Specialists"
"OTU4548",1,5.384,3,8,"Specialists"
"OTU9635",1,1.418,1,2,"NS"
"OTU823",1,1.452,1,2,"NS"
"OTU4890",2,2.73,1,5,"NS"
"OTU6481",1,4.396,2,7,"Specialists"
"OTU3552",1,7.368,4,11,"Specialists"
"OTU6823",1,1.754,1,3,"NS"
"OTU9811",2,1.442,1,2,"NS"
"OTU1497",1,1.436,1,2,"NS"
"OTU10072",1,1.408,1,2,"NS"
"OTU10348",1,1.408,1,2,"NS"
"OTU6846",1,2.136,1,4,"NS"
"OTU4362",1,4.318,2,7,"Specialists"
"OTU9283",1,1.44,1,2,"NS"
"OTU8712",1,2.528,1,4,"NS"
"OTU4676",1,3.848,2,6,"Specialists"
"OTU8837",1,2.178,1,4,"NS"
"OTU4767",1,3.104,1,5,"NS"
"OTU1885",2,2.162,1,4,"NS"
"OTU4883",1,4.102,2,7,"Specialists"
"OTU10752",1,1.434,1,2,"NS"
"OTU12061",1,1.954,1,3,"NS"
"OTU2911",6,6.158,3,9,"NS"
"OTU2508",8,7.78,4,11.525,"NS"
"OTU4280",2,2.642,1,4,"NS"
"OTU4638",5,4.862,3,8,"NS"
"OTU3062",1,1.742,1,3,"NS"
"OTU5195",4,3.246,1.475,5,"NS"
"OTU4218",1,4.53,2,7,"Specialists"
"OTU8772",1,2.222,1,4,"NS"
"OTU12018",2,1.424,1,2,"NS"
"OTU9028",2,4.446,2,7,"NS"
"OTU4199",1,4.754,2,8,"Specialists"
"OTU6672",1,3.174,1,5,"NS"
"OTU12014",1,1.728,1,3,"NS"
"OTU4349",1,4.266,2,7,"Specialists"
"OTU5569",2,3.714,2,6,"NS"
"OTU5326",1,2.972,1,5,"NS"
"OTU7549",1,2.58,1,4,"NS"
"OTU12015",1,1.444,1,2,"NS"
"OTU2725",1,1.42,1,2,"NS"
"OTU8317",1,1.706,1,3,"NS"
"OTU6771",1,2.644,1,5,"NS"
"OTU7263",1,1.494,1,2,"NS"
"OTU11291",2,1.416,1,2,"NS"
"OTU5317",2,2.874,1,5,"NS"
"OTU6321",1,2.944,1,5,"NS"
"OTU5931",3,2.164,1,4,"NS"
"OTU3706",1,1.424,1,2,"NS"
"OTU4414",2,2.478,1,4,"NS"
"OTU4411",7,4.508,2,7,"NS"
"OTU9631",1,1.976,1,3,"NS"
"OTU6732",3,3.382,1,6,"NS"
"OTU5750",3,3.678,2,6,"NS"
"OTU9972",2,1.458,1,2,"NS"
"OTU9973",3,1.736,1,3,"NS"
"OTU3033",2,3.248,1,5,"NS"
"OTU9798",1,2.242,1,4,"NS"
"OTU5818",2,3.59,2,6,"NS"
"OTU9989",1,1.46,1,2,"NS"
"OTU2831",1,15.32,10,21,"Specialists"
"OTU12334",1,1.49,1,2,"NS"
"OTU13128",2,1.438,1,2,"NS"
"OTU2010",2,1.456,1,2,"NS"
"OTU10780",1,1.462,1,2,"NS"
"OTU8488",3,2.578,1,4,"NS"
"OTU6197",2,1.694,1,3,"NS"
"OTU7871",1,2.992,1,5,"NS"
"OTU8045",2,2.756,1,5,"NS"
"OTU13127",1,1.444,1,2,"NS"
"OTU10496",1,1.744,1,3,"NS"
"OTU12515",1,1.446,1,2,"NS"
"OTU2920",3,11.476,7,16,"Specialists"
"OTU8723",1,1.456,1,2,"NS"
"OTU10594",2,1.736,1,3,"NS"
"OTU8498",2,2.328,1,4,"NS"
"OTU10298",1,1.478,1,2,"NS"
"OTU8986",2,1.688,1,3,"NS"
"OTU1646",1,1.412,1,2,"NS"
"OTU2314",4,10.068,6,15,"Specialists"
"OTU2515",1,9.96,6,14,"Specialists"
"OTU3660",1,4.984,3,8,"Specialists"
"OTU4656",1,7.114,4,10.525,"Specialists"
"OTU13110",1,3.594,2,6,"Specialists"
"OTU7995",2,2.74,1,5,"NS"
"OTU7751",1,3.144,1,5,"NS"
"OTU2789",1,1.994,1,3,"NS"
"OTU11324",3,2.026,1,3,"NS"
"OTU10378",2,2.196,1,4,"NS"
"OTU11737",1,1.952,1,3,"NS"
"OTU9352",2,1.446,1,2,"NS"
"OTU7461",2,2.228,1,4,"NS"
"OTU9986",1,1.978,1,3,"NS"
"OTU2982",1,1.462,1,2,"NS"
"OTU4074",2,4.462,2,7,"NS"
"OTU11739",1,1.456,1,2,"NS"
"OTU8276",1,2.324,1,4,"NS"
"OTU7904",1,2.476,1,4,"NS"
"OTU6384",1,2.686,1,4,"NS"
"OTU10215",3,2.124,1,4,"NS"
"OTU8430",3,1.942,1,3,"NS"
"OTU4895",4,3.156,1,5,"NS"
"OTU4225",3,3.026,1,5,"NS"
"OTU3732",5,7.266,4,11,"NS"
"OTU3671",3,3.284,1,5,"NS"
"OTU7885",1,3.664,2,6,"Specialists"
"OTU6996",1,1.46,1,2,"NS"
"OTU5270",3,2.504,1,4,"NS"
"OTU8296",2,2.208,1,4,"NS"
"OTU4146",3,2.196,1,4,"NS"
"OTU9684",1,1.426,1,2,"NS"
"OTU8393",6,3.25,2,5,"Generalists"
"OTU8758",2,1.78,1,3,"NS"
"OTU3055",7,5.6,3,8.52499999999998,"NS"
"OTU7324",2,1.418,1,2,"NS"
"OTU6435",1,9.702,6,14,"Specialists"
"OTU12435",1,1.446,1,2,"NS"
"OTU2173",3,9.738,6,14,"Specialists"
"OTU6269",1,1.742,1,3,"NS"
"OTU7050",3,2.746,1,5,"NS"
"OTU10523",1,1.436,1,2,"NS"
"OTU8033",1,2.142,1,3.52499999999998,"NS"
"OTU9996",1,2.168,1,4,"NS"
"OTU361",1,2.68,1,4,"NS"
"OTU10700",1,2.366,1,4,"NS"
"OTU8886",1,1.434,1,2,"NS"
"OTU12966",2,1.432,1,2,"NS"
"OTU5657",1,3.798,2,6,"Specialists"
"OTU5559",1,2.156,1,4,"NS"
"OTU3110",2,9.248,5,13,"Specialists"
"OTU5209",3,5.412,3,8.52499999999998,"NS"
"OTU6574",1,3.512,1,6,"NS"
"OTU6594",1,2.918,1,5,"NS"
"OTU5815",1,3.618,2,6,"Specialists"
"OTU12289",1,2.28,1,4,"NS"
"OTU7465",2,2.504,1,4.52499999999998,"NS"
"OTU10085",1,1.754,1,3,"NS"
"OTU11066",2,1.408,1,2,"NS"
"OTU3250",1,6.928,4,10,"Specialists"
"OTU3693",1,5.28,3,8,"Specialists"
"OTU7823",1,2.214,1,4,"NS"
"OTU6029",1,3.412,2,6,"Specialists"
"OTU564",1,1.468,1,2,"NS"
"OTU6740",2,2.13,1,4,"NS"
"OTU5832",1,2.51,1,4,"NS"
"OTU9638",1,1.41,1,2,"NS"
"OTU6952",2,1.424,1,2,"NS"
"OTU10657",2,1.754,1,3,"NS"
"OTU12391",2,1.448,1,2,"NS"
"OTU9029",1,2.208,1,4,"NS"
"OTU9409",1,1.95,1,3,"NS"
"OTU6576",1,2.968,1,5,"NS"
"OTU8485",4,2.206,1,4,"NS"
"OTU6772",1,1.46,1,2,"NS"
"OTU10939",1,1.698,1,3,"NS"
"OTU9111",3,2.51,1,4,"NS"
"OTU1413",1,2.676,1,4,"NS"
"OTU8830",1,1.492,1,2,"NS"
"OTU3589",1,3.08,2,5,"Specialists"
"OTU292",1,2.39,1,4,"NS"
"OTU3968",1,2.948,1,5,"NS"
"OTU5955",2,2.026,1,3,"NS"
"OTU3890",1,2.49,1,4,"NS"
"OTU11053",2,3.19,1,6,"NS"
"OTU12129",1,2.018,1,3,"NS"
"OTU1739",1,1.972,1,3,"NS"
"OTU10680",1,1.906,1,3,"NS"
"OTU12124",1,1.418,1,2,"NS"
"OTU1360",2,1.996,1,3,"NS"
"OTU6986",2,3.196,1,5,"NS"
"OTU1435",1,1.434,1,2,"NS"
"OTU10579",1,1.4,1,2,"NS"
"OTU12130",2,1.978,1,3,"NS"
"OTU11749",1,1.416,1,2,"NS"
"OTU10913",1,1.436,1,2,"NS"
"OTU6110",1,4.75,2,8,"Specialists"
"OTU7950",1,2.736,1,4,"NS"
"OTU10632",1,2.186,1,4,"NS"
"OTU7812",1,3.362,2,6,"Specialists"
"OTU3735",1,1.41,1,2,"NS"
"OTU5479",1,3.792,2,6,"Specialists"
"OTU3561",2,4.624,2,7,"NS"
"OTU5185",1,1.7,1,3,"NS"
"OTU3617",4,7.23,4,11,"NS"
"OTU9841",1,1.482,1,2,"NS"
"OTU4790",2,4.52,2,7,"NS"
"OTU5933",2,1.96,1,3,"NS"
"OTU5406",2,2.314,1,4,"NS"
"OTU7071",1,1.976,1,3,"NS"
"OTU4200",3,3,1,5,"NS"
"OTU6152",1,2.548,1,4,"NS"
"OTU2443",3,8.646,5,13,"Specialists"
"OTU6475",1,1.89,1,3,"NS"
"OTU3219",2,1.464,1,2,"NS"
"OTU5527",1,2.536,1,4,"NS"
"OTU5974",2,2.606,1,4,"NS"
"OTU1400",1,1.762,1,3,"NS"
"OTU2124",4,11.116,7,16,"Specialists"
"OTU6349",5,2.486,1,4,"Generalists"
"OTU5299",1,1.74,1,3,"NS"
"OTU10053",2,3.202,1,5,"NS"
"OTU7299",2,1.468,1,2,"NS"
"OTU2078",1,1.756,1,3,"NS"
"OTU5329",2,1.944,1,3,"NS"
"OTU8618",2,1.756,1,3,"NS"
"OTU10048",2,2.042,1,3,"NS"
"OTU10634",1,1.726,1,3,"NS"
"OTU6135",3,3.286,1,6,"NS"
"OTU12108",1,1.416,1,2,"NS"
"OTU4830",2,4.014,2,7,"NS"
"OTU7927",1,1.732,1,3,"NS"
"OTU6747",1,1.708,1,3,"NS"
"OTU5916",2,1.718,1,3,"NS"
"OTU7804",1,1.454,1,2,"NS"
"OTU7391",1,2.478,1,4,"NS"
"OTU4736",1,3.978,2,6,"Specialists"
"OTU8340",3,2.836,1,5,"NS"
"OTU2035",1,4.362,2,7,"Specialists"
"OTU6161",4,4.82,2.475,7.52499999999998,"NS"
"OTU6227",3,2.972,1,5,"NS"
"OTU4874",1,5.33,3,8,"Specialists"
"OTU10052",2,1.984,1,3,"NS"
"OTU7584",1,2.562,1,4,"NS"
"OTU9245",1,2.376,1,4,"NS"
"OTU7996",1,1.442,1,2,"NS"
"OTU11056",1,1.934,1,3,"NS"
"OTU602",1,2.356,1,4,"NS"
"OTU4189",1,6.968,4,10,"Specialists"
"OTU1436",1,1.434,1,2,"NS"
"OTU11055",2,1.468,1,2,"NS"
"OTU3692",2,4.996,3,8,"Specialists"
"OTU2271",3,13.568,9,18,"Specialists"
"OTU7815",1,2.528,1,4,"NS"
"OTU5683",1,3.122,2,5,"Specialists"
"OTU10211",1,1.736,1,3,"NS"
"OTU7650",1,2.326,1,4,"NS"
"OTU7482",1,2.114,1,4,"NS"
"OTU8270",1,1.918,1,3,"NS"
"OTU6373",1,4.368,2,7,"Specialists"
"OTU8469",1,2.156,1,4,"NS"
"OTU7992",1,2.618,1,4.52499999999998,"NS"
"OTU11660",1,1.46,1,2,"NS"
"OTU2516",1,12.474,8,17,"Specialists"
"OTU10551",1,1.784,1,3,"NS"
"OTU4274",1,5.808,3,9,"Specialists"
"OTU10457",1,1.726,1,3,"NS"
"OTU1277",2,2.602,1,4,"NS"
"OTU8235",2,2.288,1,4,"NS"
"OTU394",1,33.94,27,41.525,"Specialists"
"OTU3282",2,7.414,4,11,"Specialists"
"OTU6492",1,2.648,1,5,"NS"
"OTU2231",2,10.738,7,15,"Specialists"
"OTU6816",2,3.51,2,6,"NS"
"OTU4310",2,6.464,4,9,"Specialists"
"OTU8214",1,1.984,1,3,"NS"
"OTU4973",1,3.522,2,6,"Specialists"
"OTU3592",2,6.788,4,10,"Specialists"
"OTU10910",2,3.444,2,6,"NS"
"OTU4765",2,4.234,2,7,"NS"
"OTU569",1,1.964,1,3,"NS"
"OTU10585",2,1.458,1,2,"NS"
"OTU2403",2,8.686,5,13,"Specialists"
"OTU6489",1,2.156,1,4,"NS"
"OTU5768",1,2.602,1,4,"NS"
"OTU5506",2,4.174,2,7,"NS"
"OTU11544",1,1.456,1,2,"NS"
"OTU10878",1,1.424,1,2,"NS"
"OTU6398",1,4.13,2,7,"Specialists"
"OTU5676",1,3.87,2,6,"Specialists"
"OTU3214",1,7.474,4,11,"Specialists"
"OTU4587",1,4.52,2,7,"Specialists"
"OTU9994",1,1.454,1,2,"NS"
"OTU7682",1,1.71,1,3,"NS"
"OTU10558",1,1.678,1,3,"NS"
"OTU8800",1,1.728,1,3,"NS"
"OTU1248",1,1.74,1,3,"NS"
"OTU12176",1,1.472,1,2,"NS"
"OTU11413",3,1.782,1,3,"NS"
"OTU10793",1,1.418,1,2,"NS"
"OTU5435",1,4,2,6,"Specialists"
"OTU1146",1,2.166,1,4,"NS"
"OTU10925",1,1.978,1,3,"NS"
"OTU9856",1,1.44,1,2,"NS"
"OTU11631",2,1.484,1,2,"NS"
"OTU2909",1,9.812,6,14,"Specialists"
"OTU6160",1,3.928,2,6,"Specialists"
"OTU4431",1,4.622,2,7,"Specialists"
"OTU10529",1,1.74,1,3,"NS"
"OTU1133",1,1.978,1,3,"NS"
"OTU9884",1,1.712,1,3,"NS"
"OTU5787",1,5.022,3,8,"Specialists"
"OTU10527",1,1.702,1,3,"NS"
"OTU11049",1,1.462,1,2,"NS"
"OTU11655",1,1.426,1,2,"NS"
"OTU8075",1,2.364,1,4,"NS"
"OTU2044",1,1.47,1,2,"NS"
"OTU10658",1,2.436,1,4,"NS"
"OTU8144",1,3.142,1,5,"NS"
"OTU7975",1,4.088,2,7,"Specialists"
"OTU4861",1,4.834,2.475,7,"Specialists"
"OTU5902",1,3.444,2,5,"Specialists"
"OTU12535",1,1.422,1,2,"NS"
"OTU4046",7,5.818,3,9,"NS"
"OTU5707",3,3.042,1,5,"NS"
"OTU5371",5,3.454,2,6,"NS"
"OTU5432",3,2.588,1,4,"NS"
"OTU6713",6,3.028,1,5,"Generalists"
"OTU7902",1,1.766,1,3,"NS"
"OTU9350",2,3.208,2,5,"NS"
"OTU7560",1,2.44,1,4,"NS"
"OTU6553",1,2.166,1,4,"NS"
"OTU5461",3,3.722,2,6,"NS"
"OTU11887",1,1.392,1,2,"NS"
"OTU7291",1,2.548,1,4,"NS"
"OTU9512",2,2.17,1,4,"NS"
"OTU4705",1,4.766,2,8,"Specialists"
"OTU3772",3,4.71,2.475,7.52499999999998,"NS"
"OTU6920",2,2.812,1,5,"NS"
"OTU5163",3,4.254,2,7,"NS"
"OTU4050",1,5.83,3,9,"Specialists"
"OTU3647",2,4.274,2,7,"NS"
"OTU4122",1,1.45,1,2,"NS"
"OTU3530",2,7.784,5,11,"Specialists"
"OTU7444",1,2.302,1,4,"NS"
"OTU11528",1,1.42,1,2,"NS"
"OTU6366",3,3.958,2,7,"NS"
"OTU9001",3,1.958,1,3,"NS"
"OTU1822",1,9.656,5.475,14,"Specialists"
"OTU8633",2,2.388,1,4,"NS"
"OTU8526",1,2.112,1,4,"NS"
"OTU2540",2,2.202,1,4,"NS"
"OTU4145",1,3.84,2,6,"Specialists"
"OTU4267",2,5.768,3,9,"Specialists"
"OTU3698",1,7.724,5,11,"Specialists"
"OTU3683",1,3.804,2,6,"Specialists"
"OTU8612",1,1.996,1,3,"NS"
"OTU1994",2,1.45,1,2,"NS"
"OTU8510",1,2.328,1,4,"NS"
"OTU9521",1,1.438,1,2,"NS"
"OTU6945",2,2.464,1,4,"NS"
"OTU8113",1,1.45,1,2,"NS"
"OTU6045",2,2.706,1,5,"NS"
"OTU9394",2,1.718,1,3,"NS"
"OTU9222",2,1.386,1,2,"NS"
"OTU4369",3,4.702,2,7,"NS"
"OTU9234",1,1.75,1,3,"NS"
"OTU4988",3,4.732,2,7,"NS"
"OTU11441",1,1.952,1,3,"NS"
"OTU11496",1,1.712,1,3,"NS"
"OTU6635",1,3.278,1,5,"NS"
"OTU9224",2,2.736,1,5,"NS"
"OTU7212",1,3.02,1,5,"NS"
"OTU1325",1,2.206,1,4,"NS"
"OTU5466",1,3.53,2,6,"Specialists"
"OTU4112",1,5.102,3,8,"Specialists"
"OTU5882",1,2.364,1,4,"NS"
"OTU11763",1,1.768,1,3,"NS"
"OTU9454",1,2.012,1,3,"NS"
"OTU6827",1,2.528,1,4,"NS"
"OTU5486",1,5.206,3,8,"Specialists"
"OTU3137",1,9.086,5.475,13,"Specialists"
"OTU10339",1,1.778,1,3,"NS"
"OTU6910",1,2.986,1,5,"NS"
"OTU2970",1,1.452,1,2,"NS"
"OTU5568",1,4.148,2,6,"Specialists"
"OTU4444",1,4.376,2,7,"Specialists"
"OTU5246",1,3.064,1,5,"NS"
"OTU9216",1,1.746,1,3,"NS"
"OTU4846",1,4.994,2,8,"Specialists"
"OTU13051",2,1.756,1,3,"NS"
"OTU8210",1,1.74,1,3,"NS"
"OTU9492",1,1.472,1,2,"NS"
"OTU5793",1,4.388,2,7,"Specialists"
"OTU10119",1,1.748,1,3,"NS"
"OTU12834",1,1.442,1,2,"NS"
"OTU12675",1,1.97,1,3,"NS"
"OTU11396",1,1.76,1,3,"NS"
"OTU8979",1,2.48,1,4,"NS"
"OTU8996",1,2.324,1,4,"NS"
