"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU8655",20,14.258,11,18,"Generalists"
"OTU1433",39,35.328,29,42,"NS"
"OTU83546",56,29.982,24,36,"Generalists"
"OTU8861",62,65.788,57,73.525,"NS"
"OTU80511",28,25.292,20,30,"NS"
"OTU1357",35,26.73,22,32,"Generalists"
"OTU2724",17,16.376,13,21,"NS"
"OTU1395",26,19.386,16,24,"Generalists"
"OTU7368",13,11.538,8,14,"NS"
"OTU50",131,126.576,118,135.525,"NS"
"OTU22976",37,33.182,28,39,"NS"
"OTU85267",41,23.864,19,29,"Generalists"
"OTU954",96,56.528,48.475,64,"Generalists"
"OTU142",117,90.874,81,99,"Generalists"
"OTU772",8,10.932,8,14,"NS"
"OTU11952",19,15.49,12,19,"NS"
"OTU4915",18,15.854,12,19,"NS"
"OTU1436",33,26.95,22,32,"Generalists"
"OTU1404",13,24.14,19.475,29,"Specialists"
"OTU2467",11,16.174,12,20,"Specialists"
"OTU3711",101,55.516,49,63,"Generalists"
"OTU203",68,49.458,42,56,"Generalists"
"OTU4098",13,12.62,9,16,"NS"
"OTU4546",13,9.874,7,13,"NS"
"OTU415",83,78.296,70,87,"NS"
"OTU2962",2,1.944,1,2,"NS"
"OTU1487",26,17.95,14,22,"Generalists"
"OTU7604",2,1.916,1,2,"NS"
"OTU15315",25,20.734,17,25,"NS"
"OTU16168",31,18.32,14.475,23,"Generalists"
"OTU519",132,107.212,98,116,"Generalists"
"OTU57388",18,15.02,11,18,"NS"
"OTU2661",4,6.486,5,8,"Specialists"
"OTU1501",5,7.754,5,10,"NS"
"OTU21769",15,11.768,9,15,"NS"
"OTU3614",32,23.348,18,28,"Generalists"
"OTU775",84,88.402,79,97,"NS"
"OTU91",60,72.876,64,81,"Specialists"
"OTU204",97,133.148,125.475,140,"Specialists"
"OTU14424",5,8.93,6,11,"Specialists"
"OTU193",143,103.862,95,113.525,"Generalists"
"OTU237",33,29.058,23.475,35,"NS"
"OTU5455",5,6.462,4.475,8,"NS"
"OTU6556",4,5.084,3,6,"NS"
"OTU1809",47,31.628,25,37.525,"Generalists"
"OTU17979",3,2.804,2,3,"NS"
"OTU3466",16,13.144,10,17,"NS"
"OTU1675",27,17.052,13,21,"Generalists"
"OTU23494",54,37.018,31,43.525,"Generalists"
"OTU739",41,30.792,25,37,"Generalists"
"OTU433",52,72.652,64,82,"Specialists"
"OTU505",136,100.89,91.475,110,"Generalists"
"OTU89273",2,1.934,1,2,"NS"
"OTU4941",34,26.148,21,31.525,"Generalists"
"OTU1359",43,34.97,28,41,"Generalists"
"OTU60267",134,106.94,98,117,"Generalists"
"OTU10985",3,2.806,2,3,"NS"
"OTU2045",10,9.29,7,12,"NS"
"OTU12403",19,13.186,10,17,"Generalists"
"OTU585",101,67.352,59,76,"Generalists"
"OTU1191",77,50.406,43,58,"Generalists"
"OTU2939",36,20.976,17,25,"Generalists"
"OTU25139",11,9.414,7,12,"NS"
"OTU905",28,21.668,17,27,"Generalists"
"OTU2052",68,48.514,42,56,"Generalists"
"OTU1903",12,9.206,6.475,12,"NS"
"OTU4368",11,9.876,7,12,"NS"
"OTU798",95,53.762,46,61.525,"Generalists"
"OTU3368",100,82.078,73,91,"Generalists"
"OTU2799",11,9.946,7,13,"NS"
"OTU6517",5,6.442,4,8,"NS"
"OTU912",43,28.006,23,34,"Generalists"
"OTU3984",3,5.048,3,6,"NS"
"OTU9354",24,15.044,12,19,"Generalists"
"OTU4238",25,37.71,31.475,44.525,"Specialists"
"OTU191",130,134.546,126,143,"NS"
"OTU703",59,46.902,41,54,"Generalists"
"OTU1260",32,62.038,54,70,"Specialists"
"OTU45",86,65.794,58,74,"Generalists"
"OTU360",125,92.61,84,101,"Generalists"
"OTU1315",23,24.242,19,30,"NS"
"OTU75997",3,2.838,2,3,"NS"
"OTU1169",136,68.296,60.475,77,"Generalists"
"OTU5324",12,13.126,10,16,"NS"
"OTU1565",25,29.674,24,36,"NS"
"OTU420",27,18.63,14,22,"Generalists"
"OTU1265",39,24.186,19,29,"Generalists"
"OTU4330",7,7.044,5,9,"NS"
"OTU1153",78,60.11,52,68,"Generalists"
"OTU9622",7,5.84,4,7,"NS"
"OTU3253",2,2.81,2,3,"NS"
"OTU4502",21,14.934,12,18,"Generalists"
"OTU16245",3,2.8,2,3,"NS"
"OTU7939",7,6.44,5,8,"NS"
"OTU47761",28,25.406,20,30,"NS"
"OTU6177",3,2.794,2,3,"NS"
"OTU3602",10,17.826,14,22,"Specialists"
"OTU855",76,47.582,40,55,"Generalists"
"OTU3237",16,14.584,11,18,"NS"
"OTU40",132,151.694,147,155.525,"Specialists"
"OTU3477",28,19.852,16,24,"Generalists"
"OTU5668",9,8.294,6,10.525,"NS"
"OTU2083",40,31.264,25,37,"Generalists"
"OTU2974",57,45.84,39,52,"Generalists"
"OTU6771",41,24.416,20,29,"Generalists"
"OTU710",98,54.462,47,62,"Generalists"
"OTU5317",33,21.628,17,26,"Generalists"
"OTU591",34,26.818,21,32,"Generalists"
"OTU797",17,18.734,15,23,"NS"
"OTU2585",46,26.384,21,31,"Generalists"
"OTU1884",19,13.984,11,17,"Generalists"
"OTU14988",5,8.882,6,11,"Specialists"
"OTU808",57,34.74,29,41,"Generalists"
"OTU2772",87,43.664,37,50.525,"Generalists"
"OTU265",55,80.114,72,88,"Specialists"
"OTU20902",18,26.618,21.475,32.525,"Specialists"
"OTU5586",27,38.818,33,45,"Specialists"
"OTU4791",2,1.922,1,2,"NS"
"OTU67539",12,9.976,7,12,"NS"
"OTU39",150,142.862,137,149,"Generalists"
"OTU12703",20,23.428,18.475,29,"NS"
"OTU2571",7,6.474,4.475,8,"NS"
"OTU46608",156,136.108,128,143,"Generalists"
"OTU26018",96,80.918,72,89,"Generalists"
"OTU1238",21,17.63,14,21,"NS"
"OTU2708",33,29.778,24,35,"NS"
"OTU6572",33,21.36,17,26,"Generalists"
"OTU1185",92,77.6,68.475,86,"Generalists"
"OTU14243",10,9.29,6,12,"NS"
"OTU14675",1,4.354,3,5,"Specialists"
"OTU22322",4,4.344,3,5,"NS"
"OTU1414",35,30.794,26,36,"NS"
"OTU7657",8,7.06,5,9,"NS"
"OTU1668",59,32.25,26.475,38,"Generalists"
"OTU6432",29,22.754,18,28,"Generalists"
"OTU655",42,27.87,23,33,"Generalists"
"OTU1909",21,29.196,24,35,"Specialists"
"OTU1755",48,34.416,28.475,40.525,"Generalists"
"OTU2852",10,22.988,18,28,"Specialists"
"OTU2185",3,3.63,2,4,"NS"
"OTU8476",64,35.346,29,42,"Generalists"
"OTU18315",16,14.986,11,19,"NS"
"OTU2904",13,9.918,7,13,"NS"
"OTU39050",3,5.766,4,7,"Specialists"
"OTU4320",14,9.924,7,12,"Generalists"
"OTU4179",14,13.062,10,16,"NS"
"OTU566",24,22.96,18,28,"NS"
"OTU2648",7,7.06,5,9,"NS"
"OTU23786",3,4.384,3,5,"NS"
"OTU6065",11,10.992,8,14,"NS"
"OTU2809",12,10.354,7.475,13,"NS"
"OTU1413",59,33.642,28,39.525,"Generalists"
"OTU17816",6,5.192,3.475,6,"NS"
"OTU10418",2,1.93,1,2,"NS"
"OTU4444",13,11.44,9,14,"NS"
"OTU57501",6,7.096,5,9,"NS"
"OTU4983",2,1.926,1,2,"NS"
"OTU2232",40,30.656,25.475,36,"Generalists"
"OTU2665",11,8.836,6,11,"NS"
"OTU67382",76,42.624,36,49,"Generalists"
"OTU28281",3,2.814,2,3,"NS"
"OTU638",98,65.128,58,73,"Generalists"
"OTU6416",6,8.318,6,10,"NS"
"OTU30187",10,8.83,6,11,"NS"
"OTU76794",50,28.78,23.475,34,"Generalists"
"OTU530",94,56.18,49,64,"Generalists"
"OTU1101",97,51.976,45,61,"Generalists"
"OTU24045",35,23.58,19,28,"Generalists"
"OTU629",58,36.878,31,44,"Generalists"
"OTU287",103,63.498,55.475,72,"Generalists"
"OTU1581",115,91.73,83.475,100.525,"Generalists"
"OTU2191",53,35.25,29,41,"Generalists"
"OTU248",42,82.952,74,93,"Specialists"
"OTU259",93,68.112,60,76,"Generalists"
"OTU2587",24,22.312,18,27,"NS"
"OTU3911",29,19.578,15,24,"Generalists"
"OTU4240",12,9.352,7,12,"NS"
"OTU2411",2,1.916,1,2,"NS"
"OTU1178",132,85.156,76,93,"Generalists"
"OTU2336",43,32.998,27,39,"Generalists"
"OTU6208",7,7.736,6,10,"NS"
"OTU977",70,75.172,66.475,85,"NS"
"OTU756",53,30.228,25,36,"Generalists"
"OTU970",53,48.626,42,56,"NS"
"OTU437",138,82.782,74,91.525,"Generalists"
"OTU1067",47,37.89,32,44,"Generalists"
"OTU3573",4,3.626,2,4,"NS"
"OTU5837",60,33.658,28,40,"Generalists"
"OTU3266",9,16.982,13,21,"Specialists"
"OTU72096",27,19.576,15,24,"Generalists"
"OTU570",73,42.206,35,49,"Generalists"
"OTU2156",47,28.512,23,34,"Generalists"
"OTU733",110,78.324,70,87,"Generalists"
"OTU1167",82,43.69,38,50.525,"Generalists"
"OTU3745",44,35.168,29,41.525,"Generalists"
"OTU500",140,91.144,82,101.525,"Generalists"
"OTU17325",8,7.084,5,9,"NS"
"OTU3953",2,1.932,1,2,"NS"
"OTU4073",7,7.092,5,9,"NS"
"OTU233",67,42.712,36,49,"Generalists"
"OTU6",142,156.498,155,157,"Specialists"
"OTU1064",49,28.742,23,34,"Generalists"
"OTU1175",22,23.49,18.475,28,"NS"
"OTU4929",2,4.336,3,5,"Specialists"
"OTU337",3,2.818,2,3,"NS"
"OTU2673",16,16.414,13,20,"NS"
"OTU6139",11,9.332,7,12,"NS"
"OTU168",76,84.838,76,94,"NS"
"OTU244",101,76.24,68,84,"Generalists"
"OTU37230",11,10.93,8,14,"NS"
"OTU44002",4,3.654,2,4,"NS"
"OTU1376",37,31.814,27,37,"NS"
"OTU3776",10,10.344,7,13,"NS"
"OTU945",10,21.608,17,26,"Specialists"
"OTU309",124,66.59,57.475,75,"Generalists"
"OTU3730",6,5.862,4,7,"NS"
"OTU6073",6,10.38,8,13,"Specialists"
"OTU85614",15,16.794,13,21,"NS"
"OTU10626",8,8.284,6,10,"NS"
"OTU469",45,34.87,29,41,"Generalists"
"OTU2650",25,40.102,34,46,"Specialists"
"OTU5338",23,17.996,14,22,"Generalists"
"OTU11052",2,1.934,1,2,"NS"
"OTU28363",21,16.792,13,21,"NS"
"OTU58211",15,15.82,12,20,"NS"
"OTU3081",15,13.458,10,17,"NS"
"OTU4090",25,16.732,13,20,"Generalists"
"OTU3514",34,21.678,17,26,"Generalists"
"OTU32401",35,44.62,38,52,"Specialists"
"OTU3348",60,43.356,36,50,"Generalists"
"OTU1742",8,8.864,7,11,"NS"
"OTU24396",6,7.676,5.475,9.52499999999998,"NS"
"OTU44800",23,20.852,16,25,"NS"
"OTU24166",9,10.896,8,13,"NS"
"OTU2735",10,8.284,6,11,"NS"
"OTU773",5,4.4,3,5,"NS"
"OTU16134",13,17.072,13,21,"NS"
"OTU2790",16,14.452,11,18,"NS"
"OTU11220",3,3.632,3,4,"NS"
"OTU91620",67,46.332,39,53,"Generalists"
"OTU497",104,79.842,71,89,"Generalists"
"OTU1706",118,79.134,70,88,"Generalists"
"OTU34762",10,9.876,7,12,"NS"
"OTU9241",3,2.782,2,3,"NS"
"OTU15798",3,2.828,2,3,"NS"
"OTU9585",7,7.062,5,9,"NS"
"OTU12313",36,48.506,42,56,"Specialists"
"OTU4369",46,42.674,36,50,"NS"
"OTU77954",6,7.07,5,9,"NS"
"OTU39440",25,32.406,27,38,"Specialists"
"OTU1071",82,46.064,38,53.525,"Generalists"
"OTU1853",46,37.666,31.475,44,"Generalists"
"OTU8225",11,9.408,7,12,"NS"
"OTU1965",3,3.614,2,4,"NS"
"OTU1342",33,23.92,19,29,"Generalists"
"OTU1483",40,30.298,25,36,"Generalists"
"OTU194",84,73.374,65,82,"Generalists"
"OTU18896",31,22.498,18,27,"Generalists"
"OTU2069",40,28.552,23,34,"Generalists"
"OTU19054",5,4.428,3,5,"NS"
"OTU934",88,48.896,42,57,"Generalists"
"OTU55580",4,5.758,4,7,"NS"
"OTU1263",57,31.898,27,38,"Generalists"
"OTU16115",3,6.42,4,8,"Specialists"
"OTU3554",12,10.42,8,13,"NS"
"OTU6341",19,18.782,14,23,"NS"
"OTU375",122,84.942,76,94,"Generalists"
"OTU4554",11,17.864,14,22,"Specialists"
"OTU44962",99,51.162,45,58,"Generalists"
"OTU1365",15,13.77,11,17,"NS"
"OTU1203",12,17.926,14,22,"Specialists"
"OTU30407",44,60.088,52,68,"Specialists"
"OTU6593",18,16.052,12,20,"NS"
"OTU3013",20,13.824,10,17,"Generalists"
"OTU7508",4,3.61,2,4,"NS"
"OTU7069",16,12.578,9.475,16,"NS"
"OTU4859",2,1.946,1,2,"NS"
"OTU4619",10,8.82,6,11,"NS"
"OTU9175",10,8.268,6,10,"NS"
"OTU2528",7,8.304,6,11,"NS"
"OTU1618",29,28.366,23,34,"NS"
"OTU3268",34,24.308,20,29,"Generalists"
"OTU23470",2,1.912,1,2,"NS"
"OTU3398",17,19.822,16,25,"NS"
"OTU1641",64,37.786,31,44,"Generalists"
"OTU7879",41,34.236,29,40,"Generalists"
"OTU1632",15,23.842,18,29,"Specialists"
"OTU5920",31,21.704,17,26,"Generalists"
"OTU6659",5,5.152,4,6,"NS"
"OTU2047",52,33.248,28,39.525,"Generalists"
"OTU529",82,41.692,35,48,"Generalists"
"OTU86",89,76.22,68,84.525,"Generalists"
"OTU52",86,122.348,113,130,"Specialists"
"OTU943",59,37.372,31,43,"Generalists"
"OTU249",43,68.736,61,77,"Specialists"
"OTU10335",6,5.8,4,7,"NS"
"OTU1646",62,34.732,28,41,"Generalists"
"OTU3972",26,19.17,15,24,"Generalists"
"OTU26531",11,10.894,8,14,"NS"
"OTU662",119,65.312,56,73,"Generalists"
"OTU8910",13,13.132,10,16,"NS"
"OTU664",36,24.392,19,30,"Generalists"
"OTU217",19,67.992,60,76,"Specialists"
"OTU30887",20,12.7,10,16,"Generalists"
"OTU9445",12,9.476,7,12,"NS"
"OTU19",128,147.214,142,152,"Specialists"
"OTU1804",53,30.062,25,36,"Generalists"
"OTU7574",11,10.492,8,13,"NS"
"OTU2264",62,34.59,28,41,"Generalists"
"OTU5437",9,8.826,7,11,"NS"
"OTU3280",42,23.814,19,29,"Generalists"
"OTU2353",24,25.846,21,31,"NS"
"OTU2352",108,96.32,87,105,"Generalists"
"OTU280",133,90.15,82,98.525,"Generalists"
"OTU14293",7,7.162,5,9,"NS"
"OTU624",65,34.374,28,41,"Generalists"
"OTU722",72,55.416,48,63,"Generalists"
"OTU6112",13,10.864,8,14,"NS"
"OTU28632",39,25.12,20,30,"Generalists"
"OTU6304",3,2.78,2,3,"NS"
"OTU4263",10,8.288,6,10,"NS"
"OTU12342",4,3.616,2,4,"NS"
"OTU40714",13,14.544,11,18,"NS"
"OTU2423",22,17.456,14,22,"NS"
"OTU2825",29,20.276,16,25,"Generalists"
"OTU2555",9,17.96,14,22,"Specialists"
"OTU1284",22,33.946,28,40,"Specialists"
"OTU7170",5,5.81,4,7,"NS"
"OTU6351",14,13.962,10,18,"NS"
"OTU60941",9,9.894,7,12.525,"NS"
"OTU8315",2,1.93,1,2,"NS"
"OTU1488",33,28.822,23.475,35,"NS"
"OTU7113",20,16.59,13,21,"NS"
"OTU33626",28,25.026,20,30,"NS"
"OTU16578",9,11.884,9,15,"NS"
"OTU5760",49,28.424,23,33,"Generalists"
"OTU24194",8,8.254,6,10,"NS"
"OTU576",44,37.664,31.475,44,"NS"
"OTU3167",35,36.726,30,43,"NS"
"OTU3748",9,7.652,5,10,"NS"
"OTU76727",23,20.086,16,24,"NS"
"OTU3205",34,41.362,34,48,"NS"
"OTU4453",74,41.472,35,48,"Generalists"
"OTU1518",8,15.384,12,19,"Specialists"
"OTU331",80,68.302,59.475,76.525,"Generalists"
"OTU2513",60,36.934,30,43.525,"Generalists"
"OTU952",80,56.278,49,64,"Generalists"
"OTU56685",25,18.638,15,23,"Generalists"
"OTU3998",2,4.462,3,5,"Specialists"
"OTU1854",37,27.452,22,33,"Generalists"
"OTU312",13,25.068,20,30,"Specialists"
"OTU78726",40,30.194,25,36,"Generalists"
"OTU46149",13,11.358,8.475,14,"NS"
"OTU7053",4,3.63,2,4,"NS"
"OTU3511",27,17.834,14,22,"Generalists"
"OTU507",77,52.056,44.475,60,"Generalists"
"OTU34967",23,21.594,17,26,"NS"
"OTU2116",23,18.39,14,23,"NS"
"OTU3318",24,18.44,14.475,22.525,"Generalists"
"OTU34470",22,16.886,12,21.525,"Generalists"
"OTU58364",3,2.776,2,3,"NS"
"OTU1599",34,20.642,16,25,"Generalists"
"OTU2267",20,21.378,17,26,"NS"
"OTU7967",20,18.146,14,22,"NS"
"OTU17341",18,14.308,11,18,"NS"
"OTU127",140,146.526,141,152,"Specialists"
"OTU3549",10,7.674,6,10,"NS"
"OTU22172",2,1.914,1,2,"NS"
"OTU46604",23,18.494,14.475,23,"NS"
"OTU365",42,47.712,41,55,"NS"
"OTU3616",26,20.384,16,25,"Generalists"
"OTU1047",36,27.126,22,32,"Generalists"
"OTU468",32,31.242,25.475,37,"NS"
"OTU965",51,36.556,30,43,"Generalists"
"OTU20704",63,34.712,29,41,"Generalists"
"OTU61511",10,7.778,6,10,"NS"
"OTU4602",15,14.294,11,18,"NS"
"OTU652",91,69.046,61,78,"Generalists"
"OTU4223",4,9.434,7,12,"Specialists"
"OTU2474",36,22.128,17,27,"Generalists"
"OTU13152",25,36.048,30,42,"Specialists"
"OTU4264",17,15.036,11.475,19,"NS"
"OTU2119",13,10.486,8,13,"NS"
"OTU2874",61,35.342,30,41,"Generalists"
"OTU74",148,135.99,128,143,"Generalists"
"OTU4077",16,15.488,11.475,19,"NS"
"OTU1384",25,19.326,15,23.525,"Generalists"
"OTU6141",14,14.1,11,17,"NS"
"OTU3645",8,6.424,4,8,"NS"
"OTU49423",16,12.838,10,16,"NS"
"OTU6290",30,23.864,19,29,"Generalists"
"OTU54781",6,5.164,4,6,"NS"
"OTU782",22,20.166,16,24.525,"NS"
"OTU11088",70,38.58,32,45,"Generalists"
"OTU1907",62,43.218,36,50,"Generalists"
"OTU185",103,66.93,59,76,"Generalists"
"OTU13387",3,2.806,2,3,"NS"
"OTU320",96,70.194,62,79,"Generalists"
"OTU1244",76,38.882,33,45.525,"Generalists"
"OTU1079",26,30.226,24,36,"NS"
"OTU324",84,66.618,59,74,"Generalists"
"OTU1816",47,32.486,27,39,"Generalists"
"OTU4558",21,19.13,15,23.525,"NS"
"OTU17944",6,5.792,4,7,"NS"
"OTU68533",50,65.196,57,73,"Specialists"
"OTU3401",11,15.06,11,18,"NS"
"OTU9",146,151.386,147,155,"Specialists"
"OTU6428",64,45.506,39,52,"Generalists"
"OTU3042",39,28.458,23.475,34,"Generalists"
"OTU2680",47,65.304,57,74,"Specialists"
"OTU2387",12,19.374,15,23,"Specialists"
"OTU8262",3,2.806,2,3,"NS"
"OTU896",6,5.142,3,6,"NS"
"OTU700",31,28.286,22,34,"NS"
"OTU928",102,52.448,45,60.525,"Generalists"
"OTU4984",2,3.64,2.475,4,"Specialists"
"OTU3218",54,33.342,27.475,40,"Generalists"
"OTU10797",10,9.75,7,12,"NS"
"OTU1400",47,27.992,23,33.525,"Generalists"
"OTU1511",14,26.278,21,31,"Specialists"
"OTU8829",27,23.418,19,28,"NS"
"OTU57339",16,15.85,12,20,"NS"
"OTU651",119,82.822,75,91,"Generalists"
"OTU10968",2,1.892,1,2,"NS"
"OTU3464",2,1.928,1,2,"NS"
"OTU830",62,40.224,34,47,"Generalists"
"OTU12049",26,18.37,14,23,"Generalists"
"OTU1195",53,29.436,24,35,"Generalists"
"OTU3538",3,5.17,4,6,"Specialists"
"OTU160",111,67.188,59,75,"Generalists"
"OTU11284",17,16.228,13,20,"NS"
"OTU2199",56,32.352,27,38,"Generalists"
"OTU1419",88,58.954,51,67,"Generalists"
"OTU1425",11,11.022,8,14,"NS"
"OTU1336",78,36.592,31,43,"Generalists"
"OTU2456",63,36.88,30,43.525,"Generalists"
"OTU71564",13,11.458,8,14,"NS"
"OTU18348",11,13.922,10,17.525,"NS"
"OTU999",26,22.426,18,27,"NS"
"OTU1859",73,44.106,38,51,"Generalists"
"OTU27267",20,24.046,20,29.525,"NS"
"OTU53604",20,13.036,10,16.525,"Generalists"
"OTU4637",13,11.326,8,14,"NS"
"OTU8780",85,84.854,76.475,94,"NS"
"OTU4258",5,6.464,5,8,"NS"
"OTU6903",7,5.782,4,7,"NS"
"OTU771",26,45.07,38,52,"Specialists"
"OTU1147",125,74.238,66,82.525,"Generalists"
"OTU3512",25,15.688,12,19,"Generalists"
"OTU1046",27,34.608,29,41,"Specialists"
"OTU42625",111,150.684,145,155,"Specialists"
"OTU18107",8,10.956,8,14,"NS"
"OTU74735",84,62.25,55,70,"Generalists"
"OTU19113",4,5.13,3.475,6,"NS"
"OTU4082",12,11.37,8,14,"NS"
"OTU1521",3,8.87,6,11,"Specialists"
"OTU2051",23,16.634,13,21,"Generalists"
"OTU834",77,71.316,63,80,"NS"
"OTU932",38,32.61,27,38.525,"NS"
"OTU484",2,1.93,1,2,"NS"
"OTU2895",43,26.292,22,31,"Generalists"
"OTU1198",70,45.532,39,52,"Generalists"
"OTU1882",50,29.344,24,35,"Generalists"
"OTU98809",7,8.274,6,10,"NS"
"OTU1058",115,71.064,63,79.525,"Generalists"
"OTU81498",66,38.152,33,44.525,"Generalists"
"OTU969",27,35.668,30,42,"Specialists"
"OTU14856",3,5.128,3,6,"NS"
"OTU1623",46,24.064,19,29.525,"Generalists"
"OTU11550",11,8.744,6,11,"NS"
"OTU5187",24,20.424,16,25,"NS"
"OTU4974",4,3.618,2,4,"NS"
"OTU6060",5,7.114,5,9,"NS"
"OTU2402",34,21.872,18,26.525,"Generalists"
"OTU1808",27,22.116,18,27,"NS"
"OTU30752",3,4.35,3,5,"NS"
"OTU473",42,72.89,64.475,82,"Specialists"
"OTU4399",24,23.924,19,28.525,"NS"
"OTU3562",5,5.776,4,7,"NS"
"OTU16864",28,26.872,22,32,"NS"
"OTU1032",39,28.89,23,34,"Generalists"
"OTU21924",46,27.302,22,33,"Generalists"
"OTU14213",37,22.082,18,26,"Generalists"
"OTU8753",16,12.126,9,15,"Generalists"
"OTU359",115,90.214,82,99,"Generalists"
"OTU298",88,63.008,54,71.525,"Generalists"
"OTU727",68,53.92,46,61,"Generalists"
"OTU18235",28,30.124,25,35,"NS"
"OTU5956",40,36.448,31,43,"NS"
"OTU14511",21,19.25,15,23,"NS"
"OTU5449",38,25.8,21,31,"Generalists"
"OTU432",89,73.774,65.475,82,"Generalists"
"OTU11095",53,32.98,28,38,"Generalists"
"OTU12409",4,3.58,2,4,"NS"
"OTU206",59,44.076,37,51,"Generalists"
"OTU57718",6,5.114,4,6,"NS"
"OTU13930",2,1.938,1,2,"NS"
"OTU5395",22,15.756,12,19,"Generalists"
"OTU1660",69,41.474,35,48,"Generalists"
"OTU7326",9,11.292,8.475,14,"NS"
"OTU461",33,24.778,20,29.525,"Generalists"
"OTU17915",23,20.696,16,25,"NS"
"OTU1367",50,44.248,37,51,"NS"
"OTU3789",54,42.358,36,49,"Generalists"
"OTU9355",9,8.252,6,10.525,"NS"
"OTU762",26,28.16,23,34,"NS"
"OTU29034",28,35.782,30,42,"Specialists"
"OTU1397",94,56.392,49,63.525,"Generalists"
"OTU10461",2,1.928,1,2,"NS"
"OTU1609",54,38.386,32,45,"Generalists"
"OTU829",19,27.138,22,33,"Specialists"
"OTU2256",29,22.85,18.475,27,"Generalists"
"OTU4679",5,6.454,4,8,"NS"
"OTU2569",8,9.934,7,13,"NS"
"OTU5895",16,14.762,11,19,"NS"
"OTU23248",54,26.508,21,32,"Generalists"
"OTU1590",80,53.468,47,61,"Generalists"
"OTU780",48,38.648,32,45,"Generalists"
"OTU12661",7,7.15,5,9,"NS"
"OTU3226",20,14.59,11,18,"Generalists"
"OTU4417",4,7.694,5.475,10,"Specialists"
"OTU10734",3,3.61,2,4,"NS"
"OTU4435",31,24.274,20,29,"Generalists"
"OTU2110",16,13.466,10,17,"NS"
"OTU3726",45,30.926,25,37,"Generalists"
"OTU286",5,7.706,6,10,"Specialists"
"OTU6015",15,13.084,10,17,"NS"
"OTU8241",8,7.144,5,9,"NS"
"OTU23720",14,14.8,11,18,"NS"
"OTU1214",3,43.542,37,50,"Specialists"
"OTU1689",43,38.896,33,45,"NS"
"OTU456",94,54.112,47,62,"Generalists"
"OTU4209",3,2.806,2,3,"NS"
"OTU3296",39,25.472,20,31,"Generalists"
"OTU14335",2,1.926,1,2,"NS"
"OTU2658",18,19.79,16,24,"NS"
"OTU10501",3,2.808,2,3,"NS"
"OTU3244",19,16.152,12,20,"NS"
"OTU7840",1,3.614,2,4,"Specialists"
"OTU476",97,84.748,76,94,"Generalists"
"OTU6720",3,2.79,2,3,"NS"
"OTU2153",4,5.824,4,7,"NS"
"OTU4253",13,12.742,10,16,"NS"
"OTU741",41,39.358,33,46,"NS"
"OTU13492",3,2.814,2,3,"NS"
"OTU12418",19,16.702,12,21,"NS"
"OTU219",110,65.132,57.475,74,"Generalists"
"OTU150",98,109.464,101,118,"Specialists"
"OTU36938",5,9.392,7,12,"Specialists"
"OTU4366",68,45.468,38.475,52,"Generalists"
"OTU1094",34,21.38,17,26,"Generalists"
"OTU1679",34,27.354,22,33,"Generalists"
"OTU1767",8,15.818,12,20,"Specialists"
"OTU6731",1,1.944,1,2,"NS"
"OTU7916",12,10.83,8,13,"NS"
"OTU16632",8,7.712,6,10,"NS"
"OTU47758",4,7.792,6,10,"Specialists"
"OTU66",30,37.874,32,44,"Specialists"
"OTU96",30,36.888,31,43,"Specialists"
"OTU4758",19,15.624,12,19,"NS"
"OTU2710",44,28.638,23,35,"Generalists"
"OTU8756",3,2.78,2,3,"NS"
"OTU931",91,52.342,44,60,"Generalists"
"OTU75201",11,8.224,6,10,"Generalists"
"OTU12303",8,6.496,4,8,"NS"
"OTU24516",6,13.066,10,16,"Specialists"
"OTU2752",3,3.622,2,4,"NS"
"OTU25861",10,9.88,7,13,"NS"
"OTU5091",12,10.41,8,13,"NS"
"OTU54987",100,80.672,72,89,"Generalists"
"OTU14028",2,1.95,1,2,"NS"
"OTU5471",5,5.824,4,7,"NS"
"OTU10279",1,1.922,1,2,"NS"
"OTU2969",111,91.084,82.475,101,"Generalists"
"OTU3327",45,27.454,22,33,"Generalists"
"OTU3141",16,16.384,12,20,"NS"
"OTU3346",26,17.358,14,21,"Generalists"
"OTU5281",5,4.398,3,5,"NS"
"OTU759",64,44.374,37.475,51,"Generalists"
"OTU201",92,66.548,59,74,"Generalists"
"OTU818",132,71.288,63,80,"Generalists"
"OTU12625",7,5.878,4,7,"NS"
"OTU5216",19,19.374,15,24,"NS"
"OTU627",83,73.698,65,81,"Generalists"
"OTU577",3,8.254,6,10,"Specialists"
"OTU648",12,23.858,19,29,"Specialists"
"OTU2036",85,41.802,35,48.525,"Generalists"
"OTU1497",72,40.864,35,47,"Generalists"
"OTU2777",14,11.318,9,14,"NS"
"OTU1113",32,27.15,22,32,"NS"
"OTU23264",13,18.796,14,23,"Specialists"
"OTU27",88,103.876,95.475,112.525,"Specialists"
"OTU11632",3,3.606,2,4,"NS"
"OTU2867",1,1.922,1,2,"NS"
"OTU4212",19,14.318,11,18,"Generalists"
"OTU3802",48,44.652,38,52,"NS"
"OTU22406",2,1.934,1,2,"NS"
"OTU6784",8,7.166,5,9,"NS"
"OTU2928",31,21.298,17,26,"Generalists"
"OTU1762",21,16.802,13,21,"NS"
"OTU3170",12,12.338,9,15,"NS"
"OTU54934",7,9.912,7,12,"NS"
