"","Genus","Family","Order","Class","Phylum","Domain","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOCU_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","FSA","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SCP","SEV","UHC","SFA","BLM_BOGR","BLM_SCSC","BNP_BOER","BNP_BOGR","CAD_ANGE","CAD_BOGR","CAD_BUDA","CAD_SCSC","CNF_BOER","CNF_BOGR","CNF_SCSC","CPR_BOER","CPR_BOGR_E","DMT_BOER","DMT_BOGR","DMT_SCSC","FCP_BOGR","FCP_BUDA","FCP_SCSC","FMT_BOER","FMT_BOGR","FSA_SCSC","GMT_BOER","GMT_BOGR","GNF_BOGR","GNF_SCSC","HAR_ANGE","HAR_BOCU_E","HAR_BOGR","HAR_BOGR_E","HAR_BUDA","HAR_BUDA_E","HAR_SCSC","HAR_SCSC_E","HPG_BOGR","HPG_BUDA","KAE_ANGE","KAE_BUDA","KAE_SCSC","KNZ_ANGE","KNZ_ANGE_E","KNZ_BOCU_E","KNZ_BOGR","KNZ_BUDA","KNZ_SCSC","KNZ_SCSC_E","LAR_ANGE","LAR_BOGR","LAR_SCSC","LBJ_ANGE","LBJ_BUDA","LBJ_SCSC","NWP_ANGE","NWP_SCSC","ONF_ANGE","ONF_SCSC","RNF_BOGR","SCP_ANGE","SCP_BOGR","SCP_SCSC","SEV_BOER","SEV_BOER_E_A","SEV_BOER_E_B","SEV_BOGR","SEV_BOGR_E_A","UHC_ANGE","UHC_SCSC","SFA_SCSC"
"604","Lentinus","Polyporaceae","Polyporales","Agaricomycetes","Basidiomycota","Fungi",0.00152905198776758,NA,NA,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","Trechispora","Hydnodontaceae","Trechisporales","Agaricomycetes","Basidiomycota","Fungi",0.0657492354740061,0.027027027027027,0,0.0847457627118644,0.12,0.00943396226415094,0.0230769230769231,0.0444444444444444,0.118918918918919,0,0,0.05,0,0,0.107142857142857,0,0,0,0,0,0.142857142857143,0,0.28125,0.0561797752808989,0.103448275862069,0,0.2,0.0454545454545455,0,0,0.0188679245283019,0.0952380952380952,0,0,0,0,0,0.0909090909090909,0,0,0.1,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.1,0.15,0,0.15,0.2,0.2,0.181818181818182,0,0,0,0.272727272727273,0,0.666666666666667,0,0.1,0,0,0,0.0833333333333333,0.1,0.166666666666667,0,0.0833333333333333,0,0,0,0.1,0.3,0,0.0833333333333333,0,0,0,0,0.111111111111111,0,0,0,0,0,0.181818181818182,0
"606","Chaetomium","Chaetomiaceae","Sordariales","Sordariomycetes","Ascomycota","Fungi",0.00458715596330275,NA,NA,0.00847457627118644,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","Dissophora","Mortierellaceae","Mortierellales","Mortierellomycetes","Mortierellomycota","Fungi",0.0168195718654434,NA,NA,0.0677966101694915,0,0,0,0,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0.0112359550561798,0,0,0.25,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0.111111111111111,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","Paraglomus","Paraglomeraceae","Paraglomerales","Paraglomeromycetes","Glomeromycota","Fungi",0.00764525993883792,NA,NA,0.0254237288135593,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","Apiospora","Apiosporaceae","Xylariales","Sordariomycetes","Ascomycota","Fungi",0.0168195718654434,NA,NA,0.0254237288135593,0,0,0,0.0444444444444444,0.0216216216216216,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0.0625,0,0.0344827586206897,0.176470588235294,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.0909090909090909,0.166666666666667,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
"610","uncl_Trimorphomycetaceae","Trimorphomycetaceae","Tremellales","Tremellomycetes","Basidiomycota","Fungi",0.00152905198776758,NA,NA,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","Pyrenochaetopsis","Cucurbitariaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.081039755351682,NA,NA,0.161016949152542,0.04,0,0,0.144444444444444,0.108108108108108,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0.021978021978022,0,0.28125,0.0337078651685393,0.0344827586206897,0.235294117647059,0.7,0,0,0.2,0,0.571428571428571,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0.05,0,0,0,0.1,0,0,0,0,0.272727272727273,0.416666666666667,0.111111111111111,0,0,0,0,0,0,0.15,0.0833333333333333,0,0,0,0.583333333333333,0.0909090909090909,0.6,0.8,0,0,0,1,0,0,0,0,0,0,0,0.8,0.363636363636364,0.333333333333333
"612","Keithomyces","Clavicipitaceae","Hypocreales","Sordariomycetes","Ascomycota","Fungi",0.00764525993883792,NA,NA,0,0,0,0,0.0444444444444444,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","Pseudomicrodochium","Hypocreales_fam_Incertae_sedis","Hypocreales","Sordariomycetes","Ascomycota","Fungi",0.00611620795107034,NA,NA,0,0,0,0,0.0444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","Tuber","Tuberaceae","Pezizales","Pezizomycetes","Ascomycota","Fungi",0.0259938837920489,NA,NA,0.0423728813559322,0,0,0.0307692307692308,0.0333333333333333,0.027027027027027,0.130434782608696,0.0588235294117647,0,0,0,0.0357142857142857,0,0,0,0.0454545454545455,0,0,0,0.09375,0,0,0.0294117647058824,0.05,0.272727272727273,0,0,0,0,0,0.166666666666667,0.0909090909090909,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.1,0,0.3,0.25,0,0,0,0,0,0,0,0,0,0,0,0
"615","Entorrhiza","Entorrhizaceae","Entorrhizales","Entorrhizomycetes","Entorrhizomycota","Fungi",0.0107033639143731,NA,NA,0.0254237288135593,0,0,0.00769230769230769,0.0111111111111111,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.0449438202247191,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0.05,0,0.111111111111111,0,0,0.05,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","Dioszegia","Bulleribasidiaceae","Tremellales","Tremellomycetes","Basidiomycota","Fungi",0.00611620795107034,NA,NA,0,0,0,0.00769230769230769,0,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449438202247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617","uncl_Teichosporaceae","Teichosporaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.0168195718654434,NA,NA,0.00847457627118644,0.04,0,0,0.0111111111111111,0.0432432432432432,0,0,0,0,0,0,0,0,0,0,0,0.032967032967033,0,0.125,0,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.181818181818182,0,0,0,0.0909090909090909,0.0833333333333333,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","Cystoagaricus","Agaricaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.00764525993883792,NA,NA,0.0169491525423729,0,0,0,0.0222222222222222,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.0449438202247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.1,0,0,0.0909090909090909,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","Wongia","Papulosaceae","Sordariomycetes_ord_Incertae_sedis","Sordariomycetes","Ascomycota","Fungi",0.0198776758409786,NA,NA,0.0508474576271186,0,0,0,0,0.0378378378378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.0689655172413793,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","Nigrograna","Nigrogranaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","uncl_Archaeosporales","uncl_Archaeosporales","Archaeosporales","Archaeosporomycetes","Glomeromycota","Fungi",0.00458715596330275,NA,NA,0,0,0,0,0,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.0689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","uncl_Chytridiomycetes","uncl_Chytridiomycetes","uncl_Chytridiomycetes","Chytridiomycetes","Chytridiomycota","Fungi",0.00152905198776758,NA,NA,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","uncl_Sordariaceae","Sordariaceae","Sordariales","Sordariomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624","uncl_Elaphomycetaceae","Elaphomycetaceae","Eurotiales","Eurotiomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","Extremopsis","Extremaceae","Mycosphaerellales","Dothideomycetes","Ascomycota","Fungi",0.00611620795107034,0.0540540540540541,0.0625,0,0,0.0188679245283019,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0.0566037735849057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.0769230769230769,0,0,0
"626","uncl_Atractosporales","uncl_Atractosporales","Atractosporales","Sordariomycetes","Ascomycota","Fungi",0.0275229357798165,NA,NA,0.0932203389830508,0,0,0,0,0.0378378378378378,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0.112359550561798,0,0,0.3,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.1,0,0,0,0.166666666666667,0.1,0,0,0,0,0,0,0.5,0.1,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"627","Geoglossum","Geoglossaceae","Geoglossales","Geoglossomycetes","Ascomycota","Fungi",0.0351681957186544,NA,NA,0.0593220338983051,0.04,0,0.0384615384615385,0.0444444444444444,0.0324324324324324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.213483146067416,0,0,0,0.0454545454545455,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.333333333333333,0.05,0.2,0.333333333333333,0.363636363636364,0.416666666666667,0.05,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0
"628","Clavaria","Clavariaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.0871559633027523,NA,NA,0.194915254237288,0.04,0,0.0230769230769231,0.0222222222222222,0.151351351351351,0,0,0,0.0714285714285714,0,0,0,0,0.285714285714286,0,0,0.021978021978022,0,0,0.382022471910112,0,0,0.25,0.318181818181818,0,0.4,0,0.0952380952380952,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0.05,0,0,0.0909090909090909,0,0,0,0,0,0,0.5,0.5,0.2,0,0.181818181818182,0.583333333333333,0.4,0,0,0,0,0,0,0.2,0.3,0.3,0.333333333333333,0,0,1,0,0,0,0,0,0,0.2,0,0.333333333333333
"629","Clarireedia","Sclerotiniaceae","Helotiales","Leotiomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","uncl_Amphisphaeriaceae","Amphisphaeriaceae","Xylariales","Sordariomycetes","Ascomycota","Fungi",0.018348623853211,0,0.0625,0.00847457627118644,0,0,0.0384615384615385,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123595505617978,0,0,0,0,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.444444444444444,0.545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0
"631","Cuphophyllus","Hygrophoraceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.0244648318042813,NA,NA,0.0508474576271186,0.04,0,0,0.0111111111111111,0.0432432432432432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168539325842697,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.2,0,0.0909090909090909,0.0833333333333333,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
"632","uncl_Eurotiomycetes_ord_Incertae_sedis","uncl_Eurotiomycetes_ord_Incertae_sedis","Eurotiomycetes_ord_Incertae_sedis","Eurotiomycetes","Ascomycota","Fungi",0.0137614678899083,NA,NA,0.0423728813559322,0.04,0,0.00769230769230769,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0.0561797752808989,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.0833333333333333,0.1,0.2,0,0,0.0833333333333333,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
"633","Tubaria","Strophariaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.00305810397553517,NA,NA,0.00847457627118644,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","Xeromphalina","Tricholomataceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.00458715596330275,NA,NA,0.00847457627118644,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337078651685393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","Archaeorhizomyces","Archaeorhizomycetaceae","Archaeorhizomycetales","Archaeorhizomycetes","Ascomycota","Fungi",0.00764525993883792,NA,NA,0.00847457627118644,0,0,0.00769230769230769,0.0222222222222222,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561797752808989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.111111111111111,0.181818181818182,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636","Pyronema","Pyronemataceae","Pezizales","Pezizomycetes","Ascomycota","Fungi",0.00305810397553517,0.027027027027027,0,0,0,0.00943396226415094,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0,0,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
"637","uncl_Leptosphaeriaceae","Leptosphaeriaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.00305810397553517,NA,NA,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638","uncl_Exobasidiomycetes","uncl_Exobasidiomycetes","uncl_Exobasidiomycetes","Exobasidiomycetes","Basidiomycota","Fungi",0.0321100917431193,NA,NA,0.0508474576271186,0,0,0,0.0111111111111111,0.0756756756756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202247191011236,0,0,0.05,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.0909090909090909,0.0833333333333333,0.55,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"639","Eriospora","Stictidaceae","Ostropales","Lecanoromycetes","Ascomycota","Fungi",0.00611620795107034,NA,NA,0,0,0,0,0,0.0216216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337078651685393,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.1,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","uncl_Clavulinaceae","Clavulinaceae","Cantharellales","Agaricomycetes","Basidiomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","Diatractium","Capnodiales_fam_Incertae_sedis","Capnodiales","Dothideomycetes","Ascomycota","Fungi",0.00305810397553517,NA,NA,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642","uncl_Trichosporonales","uncl_Trichosporonales","Trichosporonales","Tremellomycetes","Basidiomycota","Fungi",0.00305810397553517,NA,NA,0,0,0,0,0.0111111111111111,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","uncl_Geoglossomycetes","uncl_Geoglossomycetes","uncl_Geoglossomycetes","Geoglossomycetes","Ascomycota","Fungi",0.00611620795107034,NA,NA,0.00847457627118644,0,0,0.00769230769230769,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0,0,0,0,0,0.2,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.0909090909090909,0
"644","Hodophilus","Clavariaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.0137614678899083,NA,NA,0.0508474576271186,0,0,0,0,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101123595505618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
