"","SRR13801425","SRR13800996","SRR13800985","SRR13801436","SRR13801262","SRR13801251","SRR13801085","SRR13801515","SRR13801504","SRR13801052","SRR13801041","SRR13801168","SRR13801167","SRR13801172","SRR13801166","SRR13801165","SRR13801164","SRR13801162","SRR13801161","SRR13801160","SRR13801158","SRR13801459","SRR13801458","SRR13801457","SRR13801460","SRR13801456","SRR13801455","SRR13801454","SRR13801452","SRR13801450","SRR13801449","SRR13801544","SRR13800954","SRR13800953","SRR13800951","SRR13800955","SRR13800949","SRR13800948","SRR13800947","SRR13800946","SRR13800945","SRR13800944","SRR13800943","SRR13801387","SRR13801386","SRR13801388","SRR13801384","SRR13801382","SRR13801381","SRR13801380","SRR13801379","SRR13801378","SRR13801377","SRR13801376","SRR13801005","SRR13801004","SRR13801003","SRR13801006","SRR13801002","SRR13801001","SRR13801000","SRR13800999","SRR13800998","SRR13800995","SRR13800994","SRR13801254","SRR13801253","SRR13801252","SRR13801255","SRR13801249","SRR13801103","SRR13801102","SRR13801101","SRR13801100","SRR13801099","SRR13801082","SRR13801081","SRR13801084","SRR13801080","SRR13801520","SRR13801519","SRR13801518","SRR13801517","SRR13801516","SRR13801514","SRR13801061","SRR13801058","SRR13801062","SRR13801056","SRR13801496","SRR13801495","SRR13801494","SRR13801493","SRR13801492","SRR13801491"
"OTU7127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296794618124258,0,0,0,0.00019776525264511,0,0,0.00019780437147661,0,0,0,9.89511181476351e-05,9.89707046714173e-05,0,0,0,0,0,0,0.000296765258680384,9.8960910440376e-05,0.000197843505786923,0,0,0,0,0.000395530505290221,0.000197863078749505,9.89119683481701e-05,0.000197921820880752,0.000197882655585238,0.000197882655585238,0.00019790223629527,0,0,9.89119683481701e-05,0.000296970896852108,0.000197941409342835,9.9000099000099e-05
"OTU2559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187914152902779,0,0.000494413131612776,0.000197843505786923,0.000197863078749505,9.89707046714173e-05,0.000197863078749505,0.000494657696873763,0.00019776525264511,0.00019782393669634,0,0.000494510928691524,0.000197921820880752,0,0,0,0,0.000197726149283243,0,0,0.000296677215189873,0.000197843505786923,9.89119683481701e-05,9.89217528934613e-05,0,0,9.89021857383048e-05,0,9.89315393747527e-05,9.8941327792619e-05,0.00019776525264511,0.000395726157499011,0.00019782393669634,0.000197921820880752,0.000296823983377857,0.000197882655585238,0.000296853354442905,0.000791217485906439,0.00019780437147661,0.000494559841740851,0.000395961195802811,0.000296912114014252,0.000495000495000495
"OTU1007",0,0.000197745699031046,0.000296677215189873,0.000296765258680384,0,9.89217528934613e-05,0.00158337456704602,0.000197882655585238,0.0287805360498467,0.00247206565806388,9.89119683481701e-05,0.00118694362017804,0,9.88826263225551e-05,0,0,0,9.89021857383048e-05,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,9.88826263225551e-05,0,9.89119683481701e-05,0,9.89021857383048e-05,0.000296706557214914,0.000988826263225551,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,9.88826263225551e-05,0,0.000197941409342835,0,0,0,0,0,0,0,9.89511181476351e-05,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0,0,0,0,0,0,9.89511181476351e-05,0,0,0,0,0,9.9000099000099e-05
"OTU1170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237318303174132,0.000395687011573845,0.00138504155124654,0.00148456057007126,0.00148397309062129,0.00178076770874555,0.000988826263225551,0.00039564787339268,0.000890736342042755,0.000593413114429829,0.00138545274616526,0,0.000197882655585238,0.000296853354442905,9.89707046714173e-05,9.88630746416214e-05,0.00079160894518108,0.000395530505290221,0.000296677215189873,0.000296765258680384,0.00039564787339268,0.000296765258680384,0.000791687283523008,0.000692452270254229,0.000494510928691524,9.89021857383048e-05,0.000197863078749505,0.000395765311170476,0.000988826263225551,0.00108824693312228,0.00029673590504451,0.00148441365660564,0.00267141585040071,0.000692589294548333,0.000890560063328716,0.00128572841459796,0.00148353278607457,0.00158259149357072,0.00128687388635914,0.00188044338875693,0.000792000792000792
"OTU301",0,0,0,0,0,0,0,0,0.180100880229453,0.0109759715218036,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00701927829955512,0,0,0,0,0.0109759715218036,0,9.8872849515523e-05,0,0.0825914935707221,0,0,0,0,0,0,0,0,0,0.00277063130813378,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0.000494413131612776,0.000890295776041151,0.000890383854372774,0.000494853523357086,0.000494657696873763,0.00108824693312228,0,0.00019782393669634,0.000197941409342835,0.000593413114429829,0.000593765462642256,0,0.000197882655585238,0.0179101523847219,0,0.000197726149283243,9.89511181476351e-05,0.0101849105112232,9.88924050632911e-05,9.89217528934613e-05,0.000791295746785361,0.000296765258680384,0.00049480455220188,0.000395687011573845,0.00019780437147661,0,0,0,0.000296647878967665,0.000395726157499011,0.00019782393669634,0.000890648193963384,0.00168200257247452,0.000890471950133571,0.000296853354442905,0.000296706557214914,0.000791217485906439,0.00178041543026706,0.000494951494753514,0.000593824228028504,0.000891000891000891
"OTU679",0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0.00168150346191889,0,0,0,0.00217886500940874,0.00138435676851577,0,0,9.89707046714173e-05,0,0,0.0021756329113924,0,0,0.00168117088607595,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989021857383048,0.00395491398062092,0.00524077919509542,0.000889855645639707,0.00267062314540059,0.0147320545778129,0.000494755590738175,0.000296765258680384,0.00306536141599921,0.000296706557214914,0.00573632677282168,0.000395530505290221,9.89217528934613e-05,9.89315393747527e-05,0.000197941409342835,9.89315393747527e-05,0,0,0,9.89707046714173e-05,0.000395608742953219,0.000395843641761504,0.00089003164556962,9.8941327792619e-05,0,0,9.88630746416214e-05,9.89511181476351e-05,0.000791061010580441,0.000494462025316456,9.89217528934613e-05,0.00019782393669634,0,9.8960910440376e-05,0,0.00019780437147661,9.89021857383048e-05,0,0,9.88826263225551e-05,0.000197863078749505,0,9.8960910440376e-05,0,0.000296823983377857,0.00019790223629527,0.000296706557214914,0.00019780437147661,0.00019782393669634,0,9.89707046714173e-05,0.000198000198000198
"OTU4421",0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0.00296677215189873,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0.000494462025316456,0,0.000296853354442905,0,0,0.00019790223629527,9.88826263225551e-05,0.000395569620253165,9.89217528934613e-05,0.000494559841740851,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU256",0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0.00365974282888229,0.000988924050632911,0,9.88924050632911e-05,9.9039318609488e-05,0,0,0,0.000989707046714173,0.00108792404312135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0.00039580447259054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296823983377857,0,0,0,0,0,0,0
"OTU11846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791061010580441,0,0.000197863078749505,9.89707046714173e-05,0.000296794618124258,9.89315393747527e-05,0.000296647878967665,0,0.000593824228028504,0.000692315300168134,9.8960910440376e-05,0,0,0,0,0.000197726149283243,0,0,0,0,0.00039564787339268,0.000296765258680384,9.8960910440376e-05,0,0,9.89021857383048e-05,0,9.8941327792619e-05,0.00019776525264511,9.89315393747527e-05,9.89119683481701e-05,9.8960910440376e-05,0.000593647966755714,0.000395765311170476,9.89511181476351e-05,0.000296706557214914,9.89021857383048e-05,0.000692383778437191,0.000197980597901406,0.000197941409342835,0
"OTU280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0.00266930301532378,0.000197726149283243,0.000296677215189873,0.00168117088607595,0,0,0,0.000593237097093138,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019776525264511,0.001285982787615,0.0016818361693708,0.000791765637371338,0.00158290462999604,0.00158290462999604,0.000791061010580441,0.00039564787339268,0.000890736342042755,0,0.000692726373082632,0.0144382911392405,0,0.00019790223629527,0.0028701504354711,0.000197726149283243,0.00039580447259054,0.023336299812123,9.88924050632911e-05,0.0272034820457018,0.00108803165182987,0.000494608764467306,0.00108857001484414,0.000395687011573845,0.000593413114429829,0.00019780437147661,9.89315393747527e-05,0.000296823983377857,0.000889943636902996,9.89315393747527e-05,0.000593471810089021,0.000593765462642256,0.00118729593351143,0.000692589294548333,0.000692657827033445,0.000395608742953219,0.00108792404312135,0.000791295746785361,0.000593941793704217,0.000494853523357086,0.000792000792000792
"OTU2814",0,0.000296618548546569,0.0010878164556962,0,0,0.000296765258680384,0,0,9.89021857383048e-05,0,0.00019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494413131612776,0,0.000395491398062092,0.00019782393669634,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,9.89021857383048e-05,0,0,9.89902989507028e-05,0,0.000297000297000297
"OTU123",0,0.00692109946608661,0.00257120253164557,0.00464932238599268,0,0.000296765258680384,0.000593765462642256,0.000197882655585238,0,0,9.89119683481701e-05,0.00029673590504451,9.88924050632911e-05,0,0.000296677215189873,0.00881449935624443,0.00217541777909621,0.00890119671644743,0,0.00564133016627078,0.000494510928691524,0,0.00158227848101266,0,0.00316361838853188,0.000296677215189873,0.00138449367088608,0.00276953511374876,0.000296647878967665,0.000395726157499011,0.000197745699031046,0,0,0,0,0,0,0,0,0,0,0,0,0.00019780437147661,0.00108760134467075,0.0316424404232176,0,0,0,0,0,0,0.0264068835921274,9.89021857383048e-05,0.00227430040541877,0.000593530517360768,0.000395726157499011,0.000791765637371338,0.000692520775623269,0.000791452314998021,9.88826263225551e-05,0.116716122650841,0.00781868566904196,0.000890119671644743,0.00475012370113805,0.000197784810126582,9.8941327792619e-05,0.00059370670888581,0.000593824228028504,0,0.00841084504254898,0.000395530505290221,0,0.000197843505786923,0.00019782393669634,0.000296765258680384,9.8960910440376e-05,0.000494608764467306,9.89021857383048e-05,9.89021857383048e-05,0.00118717847249703,0,0.00019776525264511,0.000494657696873763,0,0.00049480455220188,0.000395765311170476,0.000395765311170476,0.000296853354442905,0.000395608742953219,0.000692315300168134,0,0.000296970896852108,9.89707046714173e-05,0.000792000792000792
"OTU10124",0,0,0,0,0.000395569620253165,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0.000494413131612776,0.000296765258680384,0.000494657696873763,0.000197941409342835,0.000197863078749505,0.000197863078749505,0.000593295757935331,0.00029673590504451,0.000494853523357086,0.000296706557214914,9.8960910440376e-05,0.000197784810126582,0,0.000296853354442905,0.000197941409342835,0.000395452298566485,0.00019790223629527,0.00019776525264511,0.000197784810126582,0.000593530517360768,0.00019782393669634,0.000395687011573845,0.000296882731321128,0.000593530517360768,0.00019780437147661,0.00019780437147661,0,0.000197882655585238,0.000494413131612776,0.000296794618124258,0.000593471810089021,0.000296882731321128,0.000494706638963095,9.8941327792619e-05,0.00039580447259054,9.89021857383048e-05,0.000395608742953219,0.00039564787339268,0.000197980597901406,0.000296912114014252,0.000891000891000891
"OTU108",0,0,0,0,0,0,0.000395843641761504,0,0,0,0.00217606330365974,0,0,0,0,0,0,0.100880229453071,0,0,0.0687370190881219,0,0,0,0,0,0,0,0,0,0,0,0.00187932739861523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494413131612776,9.89217528934613e-05,0.000593589236248516,0.000296912114014252,0,0.000296794618124258,0,0,0.000395882818685669,0,0.000197921820880752,9.88924050632911e-05,0,9.89511181476351e-05,0,0,9.89511181476351e-05,0.00019776525264511,0,9.89217528934613e-05,9.89119683481701e-05,0.000197843505786923,0.000791687283523008,0.000197843505786923,0,0.00019780437147661,0,0,0.00019776525264511,0.0230510486743174,0.0119683481701286,0.000197921820880752,0.000593647966755714,0,0.00019790223629527,0.000296706557214914,0.000494510928691524,0.00108803165182987,0.000197980597901406,0.000197941409342835,0.000495000495000495
"OTU5088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494462025316456,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791061010580441,0,0.000296794618124258,0.000593824228028504,0.000791452314998021,0.000395726157499011,0.000494413131612776,0.00029673590504451,0.000791765637371338,0.000692315300168134,0.000593765462642256,0,0,9.89511181476351e-05,0.000197941409342835,9.88630746416214e-05,0.000296853354442905,0.000395530505290221,0.000395569620253165,0.000197843505786923,0.00029673590504451,0.000296765258680384,0.000197921820880752,0.000296765258680384,0,0,0,9.8941327792619e-05,0.000296647878967665,0.000197863078749505,0.00039564787339268,0.000395843641761504,0.00118729593351143,0.000296823983377857,0.000296853354442905,0.000395608742953219,0.00019780437147661,0.000692383778437191,0.000593941793704217,0.000395882818685669,0.000693000693000693
"OTU263",0,0,0,0.000296765258680384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375865479723046,0,0.0046465645081562,0.0046465645081562,0.00840585443037975,0.0639833860759494,0.0158259149357072,0.00019776525264511,0,0.000197745699031046,9.89119683481701e-05,0.00158259149357072,0,0,0.00138476755687438,0.0109770569620253,0.00019780437147661,0.0205716546335674,0,0.00445103857566766,0.00613254203758655,0.000989511181476351,0,0,0,0,0,0,0.0159311300217692,0.00870511425462459,0.258479185207159,0,0,0.00118659151587066,0.000593530517360768,0.000593589236248516,0.000791765637371338,0.000395726157499011,0.000791452314998021,0.000791061010580441,0.000494559841740851,0.000296912114014252,0.000791217485906439,0.00049480455220188,0.0318433544303797,0.0218660334421688,0.00841084504254898,0.00306809184481394,0.0454770143351458,0.0280031664357807,0.000395530505290221,0.0413370253164557,0.00207735681076269,0.0118694362017804,9.89217528934613e-05,0.00049480455220188,0.00079137402314769,9.89021857383048e-05,0,0,9.8941327792619e-05,0.00019776525264511,0.000197863078749505,0.000494559841740851,0.00049480455220188,0.00148411991688928,0.000197882655585238,0.0224619038195132,0.0102858273167837,0.00247255464345762,0.00138476755687438,0.00108889328845773,0.000197941409342835,0.00108900108900109
"OTU1252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257094828438643,0.00118706103472154,0.0016818361693708,0.000989707046714173,0.00178076770874555,0.0016818361693708,0.00207653515277366,0.000791295746785361,0.00138558986539984,0.00148353278607457,0.00128649183572489,0,9.8941327792619e-05,0.000494755590738175,0.000197941409342835,0.000692041522491349,0.000989511181476351,0.000593295757935331,0.000197784810126582,0.000692452270254229,0.00128585558852621,0.000692452270254229,0.00158337456704602,0.00118706103472154,0.000593413114429829,9.89021857383048e-05,9.89315393747527e-05,0,0.00108770888954811,0.00118717847249703,0.000494559841740851,0.00168233547748639,0.00385871178391214,0.000791530622340952,0.00227587571739561,0.00247255464345762,0.00217584808624271,0.00405539070227498,0.000890912690556325,0.00168250197941409,0.00366300366300366
"OTU8314",0,0,0,0,0,0,0,0,0,0,0,0.000692383778437191,0,0,0,0.000594235911656928,0.00217541777909621,0,0,0,0,0.00257171117705242,9.88924050632911e-05,0.000494315373208107,0.000197726149283243,0.000593354430379747,0.00207674050632911,0.00247279920870425,0.000791061010580441,0.000593589236248516,0.000593237097093138,0.000791295746785361,0,0,0,0,0.000197784810126582,0,0,0,0,0,0.00019790223629527,0,9.8872849515523e-05,0.000395530505290221,0,0,0.000197745699031046,0.00059370670888581,0.000494608764467306,0,9.89021857383048e-05,0,0.000692178384257886,0.000890295776041151,0.000494657696873763,0.000494853523357086,0.000791452314998021,0.00128611001187178,0.000593295757935331,0.000593471810089021,0.000197941409342835,0.00019780437147661,9.8960910440376e-05,0.000791139240506329,0.000395765311170476,0.00019790223629527,0.000296912114014252,0.000296589223924864,0.00079160894518108,0.000791061010580441,0.000296677215189873,0.000395687011573845,9.89119683481701e-05,0.000494608764467306,0.000692726373082632,0.000989217528934613,9.89021857383048e-05,0.000395608742953219,0.000593589236248516,9.8941327792619e-05,9.88826263225551e-05,0.000989315393747527,0.00108803165182987,0.000593765462642256,0.000890471950133571,0.000494706638963095,0.000494755590738175,0.000296706557214914,0.000593413114429829,0.000791295746785361,0.000494951494753514,0.000296912114014252,0.00108900108900109
"OTU1485",0,0,0,0,0,0,0,0,0,0,0,0.00029673590504451,0,0,0,0,0,0,0,0,0,0.00148367952522255,0.000791139240506329,0.0151260504201681,0.00177953534354918,0.00128560126582278,0.00464794303797468,0.00158259149357072,0.00019776525264511,0,0.00158196559224837,0.000791295746785361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988826263225551,0.000692452270254229,0.000791452314998021,0.000791765637371338,0.000890383854372774,0.00108824693312228,0.000791061010580441,0.000791295746785361,0.000593824228028504,0.000692315300168134,0.000593765462642256,0.000395569620253165,0.000197882655585238,9.89511181476351e-05,0.000395882818685669,9.88630746416214e-05,0.000494755590738175,0.00019776525264511,0.000791139240506329,0.000593530517360768,0.000494559841740851,0.000494608764467306,0.000890648193963384,9.89217528934613e-05,0.000593413114429829,0.00019780437147661,0.000197863078749505,0.000197882655585238,0.000494413131612776,0.000395726157499011,0.00019782393669634,0.000197921820880752,0.000593647966755714,0.000593647966755714,0.000692657827033445,0.000692315300168134,0.000890119671644743,0.000593471810089021,0.000395961195802811,0.000395882818685669,0.000891000891000891
"OTU6115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296647878967665,0.000692452270254229,9.89315393747527e-05,0.000296912114014252,0.000197863078749505,0.000197863078749505,0.000395530505290221,0.00019782393669634,0.000395882818685669,0.000494510928691524,0.000296882731321128,0.000197784810126582,0,9.89511181476351e-05,9.89707046714173e-05,0.000296589223924864,9.89511181476351e-05,0,0.000197784810126582,9.89217528934613e-05,9.89119683481701e-05,0,0.000395843641761504,9.89217528934613e-05,0,0.00019780437147661,0,0,0.00019776525264511,0.000296794618124258,0,0.000296882731321128,9.8941327792619e-05,0.000296823983377857,0.00059370670888581,0.00019780437147661,0,0.000494559841740851,0,0.000494853523357086,0.000495000495000495
"OTU876",0.00326280403401226,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0,0,0,9.88826263225551e-05,0.00019780437147661,0,0,0,9.89119683481701e-05,0,0,0,0.000494462025316456,0.000197784810126582,0,9.88826263225551e-05,0,0,0,0,0.00019776525264511,0.000197882655585238,0.0261127596439169,0.000395569620253165,0.00128572841459796,0,0.000988826263225551,0.00019782393669634,0,0.000494755590738175,0,0,0,0,0,0,0.0515535325549179,0,0,0,0,0.000395530505290221,0.000395687011573845,0.000197863078749505,0.000296912114014252,0.000395726157499011,0,0.000593295757935331,0,0.000296912114014252,0,9.8960910440376e-05,0.0010878164556962,0.000593647966755714,0,9.89707046714173e-05,0,9.89511181476351e-05,0,9.88924050632911e-05,9.89217528934613e-05,0.00019782393669634,0,0.000890648193963384,0,0.00019780437147661,9.89021857383048e-05,0.000395726157499011,9.8941327792619e-05,9.88826263225551e-05,0.000296794618124258,0.00019782393669634,0.000296882731321128,0.000494706638963095,9.8941327792619e-05,0.00019790223629527,9.89021857383048e-05,9.89021857383048e-05,0.00039564787339268,0.000395961195802811,9.89707046714173e-05,0
